horizon_minutes,window,B1_over_B0,B1_over_B0_sign,B2_over_B1,B2_over_B1_sign,family,qlike_B0,qlike_B1,qlike_B2,rank,ranked_information_set,session_date
5,primary,0.02411152477930023,1,-0.010918620923501487,-1,lightgbm_qlike,0.912791425137547,0.8886799003582467,0.8995985212817482,4,B2,2026-03-16
5,primary,-0.05518608334325337,-1,-0.0013808709481387682,-1,lightgbm_qlike,0.7886811581245828,0.8438672414678362,0.845248112415975,5,B2,2026-06-05
5,primary,0.01237378788350696,1,-0.008948262978841881,-1,lightgbm_qlike,0.8361287377334667,0.8237549498499598,0.8327032128288017,6,B2,2026-06-11
5,primary,0.010853235773223613,1,-0.006450251750548919,-1,lightgbm_qlike,0.7579693102984524,0.7471160745252288,0.7535663262757777,7,B2,2026-01-21
5,primary,-0.09760604493072744,-1,0.01861609498419603,1,lightgbm_qlike,0.6672193908082914,0.7648254357390188,0.7462093407548228,8,B2,2026-06-17
5,primary,0.024302019595719204,1,0.010927668475661623,1,lightgbm_qlike,0.7552430051042859,0.7309409855085667,0.720013317032905,9,B2,2025-10-10
5,primary,0.011623610293192588,1,0.0089367244730294,1,lightgbm_qlike,0.6517476154387943,0.6401240051456017,0.6311872806725723,10,B2,2026-03-09
5,confirmation,-0.0174821113154211,-1,0.1076796392428283,1,log_ridge_harq,1.8691449224479015,1.8866270337633226,1.7789473945204943,1,B0,2026-08-31
5,confirmation,-0.020753566385743993,-1,-0.005780191789878764,-1,log_ridge_harq,0.6852490700056348,0.7060026363913788,0.7117828281812576,2,B0,2026-08-17
5,confirmation,0.0062248600257102105,1,0.007756302687598193,1,log_ridge_harq,0.4285158222651262,0.422290962239416,0.4145346595518178,3,B0,2026-08-25
5,confirmation,0.011248203013803415,1,-0.005361200740428451,-1,log_ridge_harq,0.4015304416260985,0.3902822386122951,0.39564343935272356,4,B0,2026-08-05
5,confirmation,0.0004538898550097148,1,0.003755553468917816,1,log_ridge_harq,0.40145397423748275,0.40100008438247303,0.3972445309135552,5,B0,2026-08-10
5,confirmation,0.0015046104757030498,1,-0.0018698594140970637,-1,log_ridge_harq,0.3834126150232467,0.38190800454754364,0.3837778639616407,6,B0,2026-08-11
5,confirmation,0.0026806053279048725,1,0.012398753121794504,1,log_ridge_harq,0.38153878592749013,0.37885818059958526,0.36645942747779076,7,B0,2026-08-13
5,confirmation,0.0005986904605750909,1,-0.0005182874516347358,-1,log_ridge_harq,0.3679878811026265,0.3673891906420514,0.3679074780936861,8,B0,2026-08-04
5,confirmation,-0.002124800029219276,-1,-6.318146658479407e-05,-1,log_ridge_harq,0.35232200897316607,0.35444680900238534,0.35450999046897014,9,B0,2026-08-20
5,confirmation,-0.0011258194660620502,-1,0.0020804444060009697,1,log_ridge_harq,0.34974254877176897,0.350868368237831,0.34878792383183005,10,B0,2026-08-27
5,confirmation,-0.0174821113154211,-1,0.1076796392428283,1,log_ridge_harq,1.8691449224479015,1.8866270337633226,1.7789473945204943,1,B1,2026-08-31
5,confirmation,-0.020753566385743993,-1,-0.005780191789878764,-1,log_ridge_harq,0.6852490700056348,0.7060026363913788,0.7117828281812576,2,B1,2026-08-17
5,confirmation,0.0062248600257102105,1,0.007756302687598193,1,log_ridge_harq,0.4285158222651262,0.422290962239416,0.4145346595518178,3,B1,2026-08-25
5,confirmation,0.0004538898550097148,1,0.003755553468917816,1,log_ridge_harq,0.40145397423748275,0.40100008438247303,0.3972445309135552,4,B1,2026-08-10
5,confirmation,0.011248203013803415,1,-0.005361200740428451,-1,log_ridge_harq,0.4015304416260985,0.3902822386122951,0.39564343935272356,5,B1,2026-08-05
5,confirmation,0.0015046104757030498,1,-0.0018698594140970637,-1,log_ridge_harq,0.3834126150232467,0.38190800454754364,0.3837778639616407,6,B1,2026-08-11
5,confirmation,0.0026806053279048725,1,0.012398753121794504,1,log_ridge_harq,0.38153878592749013,0.37885818059958526,0.36645942747779076,7,B1,2026-08-13
5,confirmation,0.0005986904605750909,1,-0.0005182874516347358,-1,log_ridge_harq,0.3679878811026265,0.3673891906420514,0.3679074780936861,8,B1,2026-08-04
5,confirmation,-0.002124800029219276,-1,-6.318146658479407e-05,-1,log_ridge_harq,0.35232200897316607,0.35444680900238534,0.35450999046897014,9,B1,2026-08-20
5,confirmation,-0.0011258194660620502,-1,0.0020804444060009697,1,log_ridge_harq,0.34974254877176897,0.350868368237831,0.34878792383183005,10,B1,2026-08-27
5,confirmation,-0.0174821113154211,-1,0.1076796392428283,1,log_ridge_harq,1.8691449224479015,1.8866270337633226,1.7789473945204943,1,B2,2026-08-31
5,confirmation,-0.020753566385743993,-1,-0.005780191789878764,-1,log_ridge_harq,0.6852490700056348,0.7060026363913788,0.7117828281812576,2,B2,2026-08-17
5,confirmation,0.0062248600257102105,1,0.007756302687598193,1,log_ridge_harq,0.4285158222651262,0.422290962239416,0.4145346595518178,3,B2,2026-08-25
5,confirmation,0.0004538898550097148,1,0.003755553468917816,1,log_ridge_harq,0.40145397423748275,0.40100008438247303,0.3972445309135552,4,B2,2026-08-10
5,confirmation,0.011248203013803415,1,-0.005361200740428451,-1,log_ridge_harq,0.4015304416260985,0.3902822386122951,0.39564343935272356,5,B2,2026-08-05
5,confirmation,0.0015046104757030498,1,-0.0018698594140970637,-1,log_ridge_harq,0.3834126150232467,0.38190800454754364,0.3837778639616407,6,B2,2026-08-11
5,confirmation,0.0005986904605750909,1,-0.0005182874516347358,-1,log_ridge_harq,0.3679878811026265,0.3673891906420514,0.3679074780936861,7,B2,2026-08-04
5,confirmation,0.0026806053279048725,1,0.012398753121794504,1,log_ridge_harq,0.38153878592749013,0.37885818059958526,0.36645942747779076,8,B2,2026-08-13
5,confirmation,-0.002124800029219276,-1,-6.318146658479407e-05,-1,log_ridge_harq,0.35232200897316607,0.35444680900238534,0.35450999046897014,9,B2,2026-08-20
5,confirmation,-0.0011258194660620502,-1,0.0020804444060009697,1,log_ridge_harq,0.34974254877176897,0.350868368237831,0.34878792383183005,10,B2,2026-08-27
5,confirmation,0.0669667857621945,1,-0.13294319906393515,-1,lightgbm_qlike,1.7762318409276494,1.709265055165455,1.84220825422939,1,B0,2026-08-31
5,confirmation,-0.018604273606520616,-1,0.006237775800538414,1,lightgbm_qlike,0.6267002167045429,0.6453044903110635,0.6390667145105251,2,B0,2026-08-17
5,confirmation,0.005666973314620127,1,0.0026283447741414223,1,lightgbm_qlike,0.42268560070552996,0.41701862739090984,0.4143902826167684,3,B0,2026-08-25
5,confirmation,0.0010614786675743337,1,0.013638625511936953,1,lightgbm_qlike,0.40437664391607814,0.4033151652485038,0.38967653973656685,4,B0,2026-08-10
5,confirmation,0.01324331834461906,1,-0.003447012053760856,-1,lightgbm_qlike,0.4013151942208389,0.38807187587621983,0.3915188879299807,5,B0,2026-08-05
5,confirmation,-0.001899728839473036,-1,-8.451776251489074e-05,-1,lightgbm_qlike,0.38634684642050376,0.3882465752599768,0.3883310930224917,6,B0,2026-08-11
5,confirmation,0.009181441060924223,1,-0.010879402877473687,-1,lightgbm_qlike,0.3795250145320684,0.37034357347114416,0.38122297634861785,7,B0,2026-09-04
5,confirmation,0.013065628672202845,1,-0.004425891046351937,-1,lightgbm_qlike,0.37191051530784797,0.3588448866356451,0.36327077768199706,8,B0,2026-08-13
5,confirmation,0.002845795462524503,1,-0.0031530087209559743,-1,lightgbm_qlike,0.3600404815964193,0.3571946861338948,0.3603476948548508,9,B0,2026-08-04
5,confirmation,-0.0028734069895265946,-1,0.0007112928123088058,1,lightgbm_qlike,0.3581379737102535,0.3610113806997801,0.3603000878874713,10,B0,2026-08-20
5,confirmation,0.0669667857621945,1,-0.13294319906393515,-1,lightgbm_qlike,1.7762318409276494,1.709265055165455,1.84220825422939,1,B1,2026-08-31
5,confirmation,-0.018604273606520616,-1,0.006237775800538414,1,lightgbm_qlike,0.6267002167045429,0.6453044903110635,0.6390667145105251,2,B1,2026-08-17
5,confirmation,0.005666973314620127,1,0.0026283447741414223,1,lightgbm_qlike,0.42268560070552996,0.41701862739090984,0.4143902826167684,3,B1,2026-08-25
5,confirmation,0.0010614786675743337,1,0.013638625511936953,1,lightgbm_qlike,0.40437664391607814,0.4033151652485038,0.38967653973656685,4,B1,2026-08-10
5,confirmation,-0.001899728839473036,-1,-8.451776251489074e-05,-1,lightgbm_qlike,0.38634684642050376,0.3882465752599768,0.3883310930224917,5,B1,2026-08-11
5,confirmation,0.01324331834461906,1,-0.003447012053760856,-1,lightgbm_qlike,0.4013151942208389,0.38807187587621983,0.3915188879299807,6,B1,2026-08-05
5,confirmation,0.009181441060924223,1,-0.010879402877473687,-1,lightgbm_qlike,0.3795250145320684,0.37034357347114416,0.38122297634861785,7,B1,2026-09-04
5,confirmation,-0.0028734069895265946,-1,0.0007112928123088058,1,lightgbm_qlike,0.3581379737102535,0.3610113806997801,0.3603000878874713,8,B1,2026-08-20
5,confirmation,0.013065628672202845,1,-0.004425891046351937,-1,lightgbm_qlike,0.37191051530784797,0.3588448866356451,0.36327077768199706,9,B1,2026-08-13
5,confirmation,0.002845795462524503,1,-0.0031530087209559743,-1,lightgbm_qlike,0.3600404815964193,0.3571946861338948,0.3603476948548508,10,B1,2026-08-04
5,confirmation,0.0669667857621945,1,-0.13294319906393515,-1,lightgbm_qlike,1.7762318409276494,1.709265055165455,1.84220825422939,1,B2,2026-08-31
5,confirmation,-0.018604273606520616,-1,0.006237775800538414,1,lightgbm_qlike,0.6267002167045429,0.6453044903110635,0.6390667145105251,2,B2,2026-08-17
5,confirmation,0.005666973314620127,1,0.0026283447741414223,1,lightgbm_qlike,0.42268560070552996,0.41701862739090984,0.4143902826167684,3,B2,2026-08-25
5,confirmation,0.01324331834461906,1,-0.003447012053760856,-1,lightgbm_qlike,0.4013151942208389,0.38807187587621983,0.3915188879299807,4,B2,2026-08-05
5,confirmation,0.0010614786675743337,1,0.013638625511936953,1,lightgbm_qlike,0.40437664391607814,0.4033151652485038,0.38967653973656685,5,B2,2026-08-10
5,confirmation,-0.001899728839473036,-1,-8.451776251489074e-05,-1,lightgbm_qlike,0.38634684642050376,0.3882465752599768,0.3883310930224917,6,B2,2026-08-11
5,confirmation,0.009181441060924223,1,-0.010879402877473687,-1,lightgbm_qlike,0.3795250145320684,0.37034357347114416,0.38122297634861785,7,B2,2026-09-04
5,confirmation,0.013065628672202845,1,-0.004425891046351937,-1,lightgbm_qlike,0.37191051530784797,0.3588448866356451,0.36327077768199706,8,B2,2026-08-13
5,confirmation,0.002845795462524503,1,-0.0031530087209559743,-1,lightgbm_qlike,0.3600404815964193,0.3571946861338948,0.3603476948548508,9,B2,2026-08-04
5,confirmation,-0.0028734069895265946,-1,0.0007112928123088058,1,lightgbm_qlike,0.3581379737102535,0.3610113806997801,0.3603000878874713,10,B2,2026-08-20
