horizon_minutes,window,N_asset_sessions,N_available_origins,N_origins,N_sessions,N_unknown_membership_origins,N_verified_membership_origins,N_verified_nonmember_origins,alternative,baseline_loss,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,coverage_status,endpoint,estimate,expanded_loss,family,holm_family_size,holm_unavailable_treated_as_one,inference_role,interval,null,null_calibration,null_exceedances,p_holm,p_raw,percent_reduction_mean,removed_each_tail,statistic,status,subset,reason
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.1556404866054496,5,9999,20260907,0.002775186741246838,0.00015541971265964618,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0014112802729150911,0.15422920633253445,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,350,0.1053,0.0351,0.9067565282629209,0,mean,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.15422920633253445,5,9999,20260907,0.0018908881518203832,0.0006171496826804126,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0012364301320273033,0.15299277620050722,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1,0.0008,0.0002,0.8016835211882174,0,mean,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.15602915447529256,5,9999,20260907,0.0024335883787490473,-0.002262800277864951,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.000262361702578185,0.15576679277271432,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8299,0.83,0.83,0.1681491535735588,0,mean,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.15576679277271432,5,9999,20260907,0.005935051873859305,-0.0006745733494178774,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00249913537768967,0.1532676573950247,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1461,0.2924,0.1462,1.6044083165635055,0,mean,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.1556404866054496,5,9999,20260907,0.0035509367945676384,0.0003240721304652583,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.002152833364629625,0.15422920633253445,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,22,0.0092,0.0023,0.9067565282629209,0,median,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.15422920633253445,5,9999,20260907,0.0024283600406828088,0.0005377476948228432,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0009767135659605256,0.15299277620050722,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,497,0.14939999999999998,0.0498,0.8016835211882174,0,median,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.15602915447529256,5,9999,20260907,0.004041952361430956,-0.0011542172714231608,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0007696728734551267,0.15576679277271432,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8118,0.8119,0.8119,0.1681491535735588,0,median,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.15576679277271432,5,9999,20260907,0.0027441461425434244,-0.0011510769688701794,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0016852453385437227,0.1532676573950247,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1679,0.336,0.168,1.6044083165635055,0,median,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.1556404866054496,5,9999,20260907,0.002775186741246838,0.00015541971265964618,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0014112802729150911,0.15422920633253445,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,350,0.1053,0.0351,0.9067565282629209,0,trimmed_mean_5pct,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.15422920633253445,5,9999,20260907,0.0018908881518203832,0.0006171496826804126,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0012364301320273033,0.15299277620050722,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1,0.0008,0.0002,0.8016835211882174,0,trimmed_mean_5pct,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.15602915447529256,5,9999,20260907,0.0024335883787490473,-0.002262800277864951,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.000262361702578185,0.15576679277271432,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8299,0.83,0.83,0.1681491535735588,0,trimmed_mean_5pct,COMPUTED,third_friday,
15,primary,108,160832,6989,18,0,160832,153843,two-sided,0.15576679277271432,5,9999,20260907,0.005935051873859305,-0.0006745733494178774,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00249913537768967,0.1532676573950247,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1461,0.2924,0.1462,1.6044083165635055,0,trimmed_mean_5pct,COMPUTED,third_friday,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.17890276341112651,5,9999,20260907,0.0018837602144057344,-0.000488676582766798,B1_over_B0,PARTIAL_COVERAGE,qlike_regime_secondary,0.0006817167787702274,0.17822104663235627,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2554,0.7665,0.2555,0.38105435923514047,0,mean,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.17822104663235627,5,9999,20260907,0.0026440559823050365,0.00016849078150966634,B2_over_B1,PARTIAL_COVERAGE,qlike_regime_secondary,0.0013616487132099753,0.17685939791914634,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,323,0.1296,0.0324,0.7640223974325859,0,mean,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.1801165782721294,5,9999,20260907,0.0025520597530901846,-0.0010187060992269993,B1_over_B0,PARTIAL_COVERAGE,qlike_regime_secondary,0.0007482671170305771,0.1793683111550988,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4054,0.811,0.4055,0.4154348945603756,0,mean,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.1793683111550988,5,9999,20260907,0.0015465105743425896,-0.0011898177348490383,B2_over_B1,PARTIAL_COVERAGE,qlike_regime_secondary,0.00021629141652921666,0.17915201973856956,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7513,0.811,0.7514,0.12058507722815691,0,mean,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.17890276341112651,5,9999,20260907,0.0017443806689233787,5.7055838790676106e-05,B1_over_B0,PARTIAL_COVERAGE,qlike_regime_secondary,0.0006472123953875364,0.17822104663235627,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1142,0.3796,0.1143,0.38105435923514047,0,median,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.17822104663235627,5,9999,20260907,0.0014886715710575038,6.373346776528122e-05,B2_over_B1,PARTIAL_COVERAGE,qlike_regime_secondary,0.0005877883798356132,0.17685939791914634,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,948,0.3796,0.0949,0.7640223974325859,0,median,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.1801165782721294,5,9999,20260907,0.0018720390941243253,-0.00045401806196249117,B1_over_B0,PARTIAL_COVERAGE,qlike_regime_secondary,0.00045726625540987165,0.1793683111550988,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2581,0.5164,0.2582,0.4154348945603756,0,median,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.1793683111550988,5,9999,20260907,0.0016871112634553043,-0.00018596188621544663,B2_over_B1,PARTIAL_COVERAGE,qlike_regime_secondary,0.00047130322932120716,0.17915201973856956,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3584,0.5164,0.3585,0.12058507722815691,0,median,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.17890276341112651,5,9999,20260907,0.0014988082803245718,-2.997714810079851e-05,B1_over_B0,PARTIAL_COVERAGE,qlike_regime_secondary,0.0007379049789350212,0.17822104663235627,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,573,0.2296,0.0574,0.38105435923514047,20,trimmed_mean_5pct,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.17822104663235627,5,9999,20260907,0.0018132081258475019,-8.271672785523577e-05,B2_over_B1,PARTIAL_COVERAGE,qlike_regime_secondary,0.0008137557683812584,0.17685939791914634,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,869,0.261,0.087,0.7640223974325859,20,trimmed_mean_5pct,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.1801165782721294,5,9999,20260907,0.002300978648087169,-0.00022851629378564014,B1_over_B0,PARTIAL_COVERAGE,qlike_regime_secondary,0.001017399392071117,0.1793683111550988,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1142,0.261,0.1143,0.4154348945603756,20,trimmed_mean_5pct,COMPUTED,high_gamma,
15,primary,1694,160832,67269,403,378,160454,93185,two-sided,0.1793683111550988,5,9999,20260907,0.0012965180865879592,-0.0008156852235433809,B2_over_B1,PARTIAL_COVERAGE,qlike_regime_secondary,0.00027833424768944847,0.17915201973856956,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5962,0.5963,0.5963,0.12058507722815691,20,trimmed_mean_5pct,COMPUTED,high_gamma,
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.06686480979952632,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.03583870902162379,0.1027035188211501,log_ridge_harq,4,True,SECONDARY,,,,,,,-53.59876013866666,0,mean,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.1027035188211501,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.09942280444406677,0.20212632326521685,log_ridge_harq,4,True,SECONDARY,,,,,,,-96.8056455954577,0,mean,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.06407263665654005,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0030442510317969652,0.06711688768833701,lightgbm_qlike,4,True,SECONDARY,,,,,,,-4.75124981685334,0,mean,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.06711688768833701,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.016577314046343963,0.08369420173468096,lightgbm_qlike,4,True,SECONDARY,,,,,,,-24.699169787672712,0,mean,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.06686480979952632,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.012505838759012974,0.1027035188211501,log_ridge_harq,4,True,SECONDARY,,,,,,,-53.59876013866666,0,median,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.1027035188211501,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.08096956402002992,0.20212632326521685,log_ridge_harq,4,True,SECONDARY,,,,,,,-96.8056455954577,0,median,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.06407263665654005,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00421011910071333,0.06711688768833701,lightgbm_qlike,4,True,SECONDARY,,,,,,,-4.75124981685334,0,median,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.06711688768833701,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.008380711311939083,0.08369420173468096,lightgbm_qlike,4,True,SECONDARY,,,,,,,-24.699169787672712,0,median,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.06686480979952632,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.03583870902162378,0.1027035188211501,log_ridge_harq,4,True,SECONDARY,,,,,,,-53.59876013866666,0,trimmed_mean_5pct,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.1027035188211501,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.09942280444406677,0.20212632326521685,log_ridge_harq,4,True,SECONDARY,,,,,,,-96.8056455954577,0,trimmed_mean_5pct,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.06407263665654005,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0030442510317969657,0.06711688768833701,lightgbm_qlike,4,True,SECONDARY,,,,,,,-4.75124981685334,0,trimmed_mean_5pct,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,25,160832,412,6,0,160832,160420,two-sided,0.06711688768833701,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.016577314046343963,0.08369420173468096,lightgbm_qlike,4,True,SECONDARY,,,,,,,-24.699169787672712,0,trimmed_mean_5pct,NO VERIFICABLE,window_empty_5m,insufficient finite sessions
15,primary,7,160832,384,2,0,160832,160448,two-sided,0.0965842046751427,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.10688319162810783,0.20346739630325053,log_ridge_harq,4,True,SECONDARY,,,,,,,-110.66322074878121,0,mean,NO VERIFICABLE,window_empty_30m,insufficient finite sessions
15,primary,7,160832,384,2,0,160832,160448,two-sided,0.20346739630325053,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.041146549103093524,0.162320847200157,log_ridge_harq,4,True,SECONDARY,,,,,,,20.222674418936464,0,mean,NO VERIFICABLE,window_empty_30m,insufficient finite sessions
15,primary,7,160832,384,2,0,160832,160448,two-sided,0.09179173942647799,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0015954799680792157,0.0933872193945572,lightgbm_qlike,4,True,SECONDARY,,,,,,,-1.7381520146016407,0,mean,NO VERIFICABLE,window_empty_30m,insufficient finite sessions
15,primary,7,160832,384,2,0,160832,160448,two-sided,0.0933872193945572,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.006009099540221186,0.09939631893477839,lightgbm_qlike,4,True,SECONDARY,,,,,,,-6.434605912007065,0,mean,NO VERIFICABLE,window_empty_30m,insufficient finite sessions
15,primary,7,160832,384,2,0,160832,160448,two-sided,0.0965842046751427,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.10688319162810783,0.20346739630325053,log_ridge_harq,4,True,SECONDARY,,,,,,,-110.66322074878121,0,median,NO VERIFICABLE,window_empty_30m,insufficient finite sessions
15,primary,7,160832,384,2,0,160832,160448,two-sided,0.20346739630325053,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.041146549103093524,0.162320847200157,log_ridge_harq,4,True,SECONDARY,,,,,,,20.222674418936464,0,median,NO VERIFICABLE,window_empty_30m,insufficient finite sessions
