session_date,forecast__log_ols_harq__B0,loss__log_ols_harq__B0,forecast__log_ols_harq__B1,loss__log_ols_harq__B1,forecast__log_ols_harq__B2,loss__log_ols_harq__B2,forecast__lightgbm_qlike__B0,loss__lightgbm_qlike__B0,forecast__lightgbm_qlike__B1,loss__lightgbm_qlike__B1,forecast__lightgbm_qlike__B2,loss__lightgbm_qlike__B2,actual
2025-09-08,9.018050543071206e-06,0.09607731203923614,8.436847473325515e-06,0.08923104123241271,8.349012741750173e-06,0.0884610163190152,8.433188007650101e-06,0.0904043069523824,7.935759668317148e-06,0.0834417707756674,7.914677011713344e-06,0.08303609687425177,7.85220123013394e-06
2025-09-09,8.858093626720382e-06,0.13289561915976064,8.749769024004416e-06,0.13464015103983937,8.662175175355928e-06,0.13229288806436565,9.034148410731946e-06,0.12551921118461803,8.869876279812317e-06,0.12034179263567213,8.808925438157236e-06,0.11674090399058008,8.6301795813737e-06
2025-09-10,1.255531693772466e-05,0.07159006181817384,1.2956814371034308e-05,0.06911221357994211,1.2836066604054327e-05,0.07072312825299432,1.267796983633882e-05,0.08115740428193306,1.2353673014386774e-05,0.08506623607169701,1.2381431323402358e-05,0.08493506810556611,1.2901445903004647e-05
2025-09-11,9.744378107436288e-06,0.15439357251008903,9.836023044065071e-06,0.15675258414934173,9.829977351137574e-06,0.1481603629658287,9.724992809730186e-06,0.14216447037511568,9.466663381728392e-06,0.13077023548978475,9.565722817515598e-06,0.12994306017192142,9.704464400710564e-06
2025-09-12,1.0466015142128964e-05,0.24898965340417312,1.0428745026585727e-05,0.25178999320701223,1.0491565089983153e-05,0.2503247082856486,1.05423955164188e-05,0.24756883498235085,1.0488133150519919e-05,0.24619656426498407,1.0875633368206757e-05,0.2500446228320412,1.0900547258278749e-05
2025-09-15,1.2222448080476949e-05,0.15003720827987102,1.190728570376052e-05,0.15418712948196492,1.193494872098269e-05,0.15328732228308792,1.2338144966583027e-05,0.1701360123639739,1.230767257641209e-05,0.17667448045951736,1.2341274131757581e-05,0.17239877611888407,1.3841961332926688e-05
2025-09-16,9.491388640068875e-06,0.1054459308344486,9.826829058815772e-06,0.10687252079604369,9.729694456678448e-06,0.1025454947375795,9.542987658776127e-06,0.09307252737400684,1.0022500887381346e-05,0.11401627315554293,9.709931346512332e-06,0.10023780450776222,8.54102029539491e-06
2025-09-17,1.2490860065921794e-05,0.7182993974718285,1.3317760394676163e-05,0.6317050002575523,1.3520157022385248e-05,0.6060456036645251,1.4093996699910256e-05,0.5448037792548663,1.4310849085235012e-05,0.47999423780128486,1.4123258138034135e-05,0.5225705238342356,1.9965941323256535e-05
2025-09-18,1.0903131549839612e-05,0.08800066236531896,1.1209887615693415e-05,0.09048101009243582,32383256307.6499,0.2114943865794606,1.0120924351720708e-05,0.0866572038575808,1.0290065966342692e-05,0.08555387782469709,1.0302955467013758e-05,0.08394681073798083,1.0468822933506997e-05
2025-09-19,8.833782074293798e-06,0.20533960224160022,8.888024012868285e-06,0.2036472614424186,8.857049812319513e-06,0.2003507098211417,8.730881764440561e-06,0.20918406810108525,8.886684916932504e-06,0.20037790658902654,8.891795188076574e-06,0.20514875449888692,8.766969478009731e-06
2025-09-22,1.0085525037835192e-05,0.27553710077585414,9.883645367792396e-06,0.2754782247526599,1.0056716434063557e-05,0.2779136033398687,1.046085135127836e-05,0.2561126811435364,1.0399453118563895e-05,0.250539093452057,1.0595073908022256e-05,0.25592182455857715,9.714145902992688e-06
2025-09-23,1.0869661880055003e-05,0.17302830645841047,1.1127750253318749e-05,0.17557446087586395,1.1466873069638897e-05,0.17802172202235658,1.0793778799613617e-05,0.1690300567534452,1.0559772727217967e-05,0.1642947807609652,1.0571546683588045e-05,0.1664050584682388,1.1830548263246997e-05
2025-09-24,1.0474219506233733e-05,0.08808204914298813,1.1344790714351924e-05,0.09902700158825617,1.1620940528898557e-05,0.09968397642025563,1.0506332641426405e-05,0.09649588480859893,1.0606060686347833e-05,0.1004129167067901,1.078264042150298e-05,0.10017022818525946,9.832283652974717e-06
2025-09-25,1.2568752723486859e-05,0.0823725964926215,1.2800965332449706e-05,0.08261877305296034,1.3047553051752161e-05,0.08288107269426202,1.178524031542483e-05,0.08253084325310714,1.1910231717153047e-05,0.08684789303908208,1.208850185654001e-05,0.08445838120010464,1.3151887778448239e-05
2025-09-26,1.1223496132335e-05,0.07872291678997384,1.0923070219674322e-05,0.07155229114921019,1.0960753002682562e-05,0.072456623385166,9.930717894876937e-06,0.06631116496770985,1.0140002073138037e-05,0.06062498010226713,1.0115343531291046e-05,0.06114682641452824,9.169483688372828e-06
2025-09-29,8.699332361971763e-06,0.11654007857638284,8.396066892539934e-06,0.1107734823664223,8.429888165354476e-06,0.1094038060052241,8.479951876364752e-06,0.10868434891496308,8.810554968796602e-06,0.11190862811048972,8.839404027894499e-06,0.1104301873783552,7.142297336031732e-06
2025-09-30,1.0144056655719585e-05,0.10399072848192524,1.0208031075224248e-05,0.1039818297587497,1.0479321756002281e-05,0.10848618474322891,9.807787920702615e-06,0.10019308521347293,1.0122408561949825e-05,0.101580599488443,1.0211623192267477e-05,0.10098906348161348,9.992950998120724e-06
2025-10-01,1.0365175770237698e-05,0.10386975080169188,1.1243419868585348e-05,0.10818709732238713,1.14723231714888e-05,0.10949465756114328,1.0108431066885343e-05,0.10685319585622201,1.0691558871752645e-05,0.111803987109568,1.0822397315472995e-05,0.11160475612882322,9.417837051468672e-06
2025-10-02,1.3638254920317645e-05,0.13665977050094405,1.3862378499666068e-05,0.138686641306263,1.3565695271430792e-05,0.14106864988688422,1.2638577879528135e-05,0.13949532638396714,1.2669220974836904e-05,0.14611970850969982,1.281858687808609e-05,0.14610918464986455,1.493418659005836e-05
2025-10-03,1.398632167132575e-05,0.17407965728966626,1.374022347846974e-05,0.16702175628010188,1.404571188893185e-05,0.16211185922310498,1.3474143656228182e-05,0.17685657277681668,1.303990775585177e-05,0.16455911455390465,1.3346383518113987e-05,0.1598823935500564,1.4099083160199974e-05
2025-10-06,1.1739653245168965e-05,0.17470234191526848,1.1447205665018735e-05,0.17621228003820785,1.1473862885264497e-05,0.18288738721303546,1.0855610991852373e-05,0.16870837019041207,1.106931109619284e-05,0.16604065221717815,1.1132771909592638e-05,0.1678142747748059,1.050190387193204e-05
2025-10-07,1.3196043916748588e-05,0.20593050536415594,1.3153498325401417e-05,0.2117646511768028,1.314078354458237e-05,0.2099776100830295,1.3147334116652329e-05,0.2159261794414724,1.3244159543510351e-05,0.23302121146444796,1.3238334525797718e-05,0.23148245373972387,1.695459288360193e-05
2025-10-08,9.4225772682215e-06,0.09507051659429581,9.952953543139905e-06,0.10763010446122757,9.955631445388438e-06,0.1005914465125717,9.461633386520944e-06,0.10036398290308886,9.704337462713486e-06,0.10801213687558538,9.679727247263134e-06,0.10802886837518959,8.403272445019557e-06
2025-10-09,1.1207340766413659e-05,0.13853819175960733,1.1344031411826001e-05,0.136222794987478,1.1457541226848248e-05,0.13519650186343476,1.0717317241421034e-05,0.15021450213992335,1.0847917618933713e-05,0.1558981764340034,1.091559485525207e-05,0.15129124261964932,1.1127069525024888e-05
2025-10-10,2.7327104351820646e-05,0.695163260400362,2.660509931865799e-05,0.7265047101366234,2.6708780101614307e-05,0.714407780335962,2.5590184429238084e-05,0.8200495982285699,2.4850401742311453e-05,0.8567650957217888,2.522799384375832e-05,0.7983228536876119,4.1689677568152735e-05
2025-10-13,1.7569053415113272e-05,0.11382664372075794,1.6471485973584442e-05,0.0977272327348172,1.609005903794751e-05,0.08928008332490472,1.4502590354649287e-05,0.08231506987150163,1.4530859984892053e-05,0.08911357714036895,1.40401445520232e-05,0.07179919826860012,1.3049011801514676e-05
2025-10-14,1.4150150611517634e-05,0.18461830743565288,1.4116951017383137e-05,0.17983039814333548,1.3772773104393218e-05,0.19470020955661224,1.2899473725806675e-05,0.17770410329416095,1.297049590619964e-05,0.1837792741419639,1.2777618191654298e-05,0.18316281148234995,1.4525937500187388e-05
2025-10-15,1.5576897726645366e-05,0.13155359743661857,1.629724181220517e-05,0.12673024507391087,1.6348414562068007e-05,0.13492250335359826,1.4737989156211202e-05,0.13099164327940996,1.5145069652857095e-05,0.1274170864531666,1.4821027078879582e-05,0.13281230901058477,1.6297450680488e-05
2025-10-16,2.0087461159597853e-05,0.11785412074087513,1.997541584272751e-05,0.12278332957870847,1.9814760812349312e-05,0.12463967383264413,1.8180743095170858e-05,0.1372532175289177,1.9158365305780863e-05,0.12926609812996112,1.870876083430628e-05,0.130578835027393,2.1793331488939708e-05
2025-10-17,1.8719844664802052e-05,0.05527905964744479,1.830193703489778e-05,0.048663012792685756,1.8340843130564166e-05,0.049460398155131084,1.5708572629267035e-05,0.04140714967259177,1.6389951422375585e-05,0.04337864379367526,1.6222429470158097e-05,0.041364244750290394,1.5847538928685806e-05
2025-10-21,9.033535082072734e-06,0.13026161321894816,9.482060611311678e-06,0.1392520950141955,9.636096036098723e-06,0.1397037373554111,9.209653311476426e-06,0.14184771283012007,8.986663527698603e-06,0.132011956660572,9.161006746501526e-06,0.1339678331180937,6.860524719378397e-06
2025-10-22,1.619373864534927e-05,0.2597819198502297,1.7229070301334734e-05,0.24525476596313275,1.716281805031393e-05,0.2550619205036079,1.67944515120708e-05,0.25242390234722695,1.7005050201278746e-05,0.25093242607698324,1.6802939461155438e-05,0.25218998470149573,1.8052605290876987e-05
2025-10-23,1.434756394102297e-05,0.11622207503487374,1.4559658823763542e-05,0.12011300054273273,1.453138650381825e-05,0.11666907166099445,1.2763948795398327e-05,0.1291947153321087,1.2974425683140684e-05,0.11964261372033608,1.3312006070888704e-05,0.11771103994212499,1.3421838889725193e-05
2025-10-24,9.955519500639056e-06,0.11080585866265251,9.914356390722715e-06,0.10941969272044927,9.879822121737384e-06,0.11082662915612458,9.635703235441732e-06,0.12423090164650034,9.597509909201229e-06,0.118856065114196,9.93061763814968e-06,0.12395050972447776,8.815706052058217e-06
2025-10-27,9.01702866526247e-06,0.1156899934675119,8.828263135348173e-06,0.12279951018730466,9.043046060075865e-06,0.12501969827343482,8.839855013015314e-06,0.10889632352955499,9.015042960827098e-06,0.12112168071711112,9.268799061197286e-06,0.12251832979542643,8.207247083491462e-06
2025-10-28,1.256565648184511e-05,0.22141547326633992,1.2863499146104529e-05,0.21335001121750588,1.2985051752003668e-05,0.20134982245632274,1.2441909214646412e-05,0.21584067869075185,1.253210543936057e-05,0.20498980591823615,1.2794395680538835e-05,0.19649727189241228,1.4032777579399338e-05
2025-10-29,1.6827158631113016e-05,0.3304022677444854,1.7697795882169038e-05,0.3004750791737829,1.7976800345395747e-05,0.28550543526812294,1.7878046097422585e-05,0.3510647077721168,1.8055565602245055e-05,0.3204592904795052,1.8097010947591916e-05,0.3180051301324697,1.9835358140347452e-05
2025-10-30,2.312941904968414e-05,0.09662306125470348,2.3281761753086302e-05,0.09374177430612611,2.470894920062197e-05,0.09141239877136105,2.0329755194009868e-05,0.10876317063169101,2.017565304663671e-05,0.10917778990176581,2.0486579481548487e-05,0.10311033841282068,2.0515432506954343e-05
2025-10-31,2.2393643376778123e-05,0.11143014030380903,2.151279797915304e-05,0.1044104988994314,2.237113178176682e-05,0.10638995952979109,1.965327779999801e-05,0.09327861404504169,1.9264432711136393e-05,0.09355007417263134,1.9506238540825563e-05,0.09288185052222307,1.888046835541887e-05
2025-11-03,1.8317962643074318e-05,0.09270010498840577,1.7219750425040652e-05,0.08285676411721653,1.7360789887815417e-05,0.08268527549360032,1.5693466754631097e-05,0.08244748611215606,1.4954587068830968e-05,0.07877217662656451,1.5281981188916552e-05,0.07674636597599921,1.634072704215448e-05
2025-11-04,1.661536636024963e-05,0.05130122903788963,1.6302032083968685e-05,0.0491201376664153,1.6694432922117266e-05,0.051947577051480016,1.551872621133846e-05,0.055771500524640194,1.4926594798077496e-05,0.057248911782056384,1.4767368465068674e-05,0.059802362891195025,1.5917135663446446e-05
2025-11-05,1.4384771009485169e-05,0.2792528812508276,1.509341679220431e-05,0.2659006682454425,1.534559953504191e-05,0.28232937896333776,1.3948807638665355e-05,0.22353934595184935,1.3994932396723158e-05,0.2417651970449349,1.3697904062835282e-05,0.24127102093369635,1.4324768757253736e-05
2025-11-06,2.8306242724465506e-05,0.09215307907226729,2.8298239872760658e-05,0.09242844885807507,2.9138198172178514e-05,0.09031744399797269,2.6671055201827554e-05,0.09471379207905445,2.6175665645658354e-05,0.09749987572527068,2.595819259212848e-05,0.09793196741088045,3.415341458057727e-05
2025-11-07,2.99017703964859e-05,0.05614252582776367,2.8505860723190518e-05,0.05886310330395713,2.9393442673303807e-05,0.05816762852781703,2.4921109637176037e-05,0.05533865457429946,2.3970228051259693e-05,0.06171569276731612,2.4296962382966486e-05,0.05824487544994424,2.723190630907865e-05
2025-11-10,1.5659532450106538e-05,0.13465847488144236,1.443927491943632e-05,0.12960303268884973,1.4417683138665937e-05,0.1289445353999908,1.4634821028737397e-05,0.11509602306011157,1.387525610116539e-05,0.11552846530352372,1.3750145424149706e-05,0.11873718052744368,1.5074581580013874e-05
2025-11-11,1.1191946290750498e-05,0.09154311772861347,1.11065091205049e-05,0.09267197153413494,1.1350351218839078e-05,0.09922961346108589,1.14280356593486e-05,0.08849710763889192,1.1042936592089988e-05,0.08398576852208305,1.1067519464086183e-05,0.08467104386435319,9.30196650411626e-06
2025-11-12,1.4312821240717973e-05,0.08334321616853546,1.5016145977893244e-05,0.07947791500653696,1.5190853318248197e-05,0.07423785654795807,1.489463323269948e-05,0.08632606411301115,1.4386782658398556e-05,0.07970394019941428,1.4511428918239398e-05,0.07821397358822664,1.461322633334688e-05
2025-11-13,2.2087474465494864e-05,0.061484738430557434,2.2203451868620257e-05,0.05918431238703334,2.2786693925957635e-05,0.05707774321584264,2.012156162998762e-05,0.08017116107091894,2.0230551333374487e-05,0.0787669521894885,2.0549407439288016e-05,0.07284345789940067,2.531299318620627e-05
2025-11-14,2.4645709292841274e-05,0.07861684950562277,2.3859343070085266e-05,0.07381526179182381,2.419713900031898e-05,0.07238432502274358,2.1139302030477765e-05,0.06082003364918615,2.0582271767990708e-05,0.05988515495048479,2.048354013556748e-05,0.06025186044716607,2.1513055414776214e-05
2025-11-17,2.272361767099343e-05,0.08256116448322076,2.1596853635073626e-05,0.0815350891080509,2.1519394441520453e-05,0.08065087005273004,2.0156519095448427e-05,0.08380168283881374,1.936558696812429e-05,0.08458916393042211,1.9133326471734878e-05,0.08481206602781192,2.177366798848771e-05
2025-11-18,3.43374599237813e-05,0.07720654612197829,3.4411660911934995e-05,0.07552135848981191,3.4886392455326074e-05,0.07327870707188672,2.9996106679989267e-05,0.0985500732963578,2.9850213377468154e-05,0.10336585478950318,2.9213158180408716e-05,0.10900487031610091,3.5967869295573685e-05
2025-11-19,2.2618061368529825e-05,0.08561011983516487,2.4016140487381255e-05,0.09225170643607178,2.5090934694051855e-05,0.0950459098398604,2.2594757546473296e-05,0.09137350054838889,2.2074068435423204e-05,0.08511972503892003,2.1837886047220374e-05,0.07989385416184246,2.0588342915192014e-05
2025-11-20,4.4768978778231786e-05,0.092044048641286,4.491710327505239e-05,0.09054011594781795,4.5506599676853735e-05,0.08897082060766486,4.540115314837945e-05,0.11423523298604549,4.210834333317315e-05,0.1222090790698848,4.182427815997521e-05,0.12420053491226783,5.2450524795793974e-05
2025-11-21,4.518759717587215e-05,0.13392415054371795,4.411401484736923e-05,0.14027837344477398,4.5747822346273956e-05,0.13642295224326348,4.231035417446316e-05,0.13416990540320636,3.903112620085716e-05,0.13588850792720567,3.934141986202078e-05,0.1370433419556316,4.2470644213107974e-05
2025-11-24,1.7735024640439817e-05,0.20479694015865738,1.6215654998915904e-05,0.18494365574684032,1.6526468343523327e-05,0.18417231114170884,1.529798452869223e-05,0.14170745131175355,1.462121600045709e-05,0.12433094736344741,1.472763335286346e-05,0.12676742987780043,1.2259914411979439e-05
2025-11-25,2.002539388864013e-05,0.15513762169723572,1.9147137316012075e-05,0.1497097112542729,2.0099801424939292e-05,0.15993735465202336,1.806193272005557e-05,0.12258607766458528,1.6579832330926358e-05,0.08749726440254683,1.6844861239510646e-05,0.09168220692071587,1.417822388406475e-05
2025-11-26,1.2180581905323017e-05,0.16528851196704888,1.2328456115724362e-05,0.16940618151691633,1.242390060527882e-05,0.16932480604539246,1.2893400505456478e-05,0.1898234753611754,1.1127436195341928e-05,0.1388530290686856,1.1182777262011115e-05,0.13875234775691456,8.48154076456656e-06
2025-11-28,1.048421139104583e-05,0.10139128758987542,1.032825801783369e-05,0.09929579257362874,1.0686444323090206e-05,0.1078769012613612,9.955198259511022e-06,0.08731494326989497,9.446828859169287e-06,0.07052343751554843,9.81676178558468e-06,0.07649491814733968,7.711270643749756e-06
2025-12-01,1.1399100279388441e-05,0.10925558867671498,1.0627337951619846e-05,0.1003054473645444,1.0783486498108146e-05,0.10490331371367267,1.0033836532683581e-05,0.08429165989538968,9.93377957958259e-06,0.0890240604148322,1.0000371859440593e-05,0.08915109691171579,8.706635624603047e-06
2025-12-02,1.2082070143443954e-05,0.32479277453389954,1.1831883457358812e-05,0.3107193301305408,1.2115945881938875e-05,0.2946972334583107,1.142099314679736e-05,0.30042575173479047,1.1066663672873621e-05,0.2914711765552764,1.1203711849454078e-05,0.28960353149568374,1.4329871567365364e-05
2025-12-03,1.2989324820529627e-05,0.18867774617038788,1.3683414826927248e-05,0.20193521750090396,1.3793366378636891e-05,0.20355653064911716,1.3417440983157829e-05,0.21465609391036486,1.3282256121454754e-05,0.19896309918122604,1.3040341518250246e-05,0.1934346316258716,1.1485542186990323e-05
2025-12-04,1.276174612547151e-05,0.12282078166340825,1.3071582451999845e-05,0.12335647344415022,1.332429788707954e-05,0.12427873099931419,1.1698746346304836e-05,0.11449964679753773,1.178845455766255e-05,0.11583718321833442,1.1894594601097437e-05,0.11518810176774825,1.061009711221147e-05
2025-12-05,8.744781220373552e-06,0.1086959653438278,8.449006230394491e-06,0.10347148217795994,8.63240028857419e-06,0.10778447701215876,8.273509487066805e-06,0.09862268302332212,8.257907893833991e-06,0.09906762746867105,8.353244343735606e-06,0.10031224057653106,7.437793864415994e-06
2025-12-08,1.1455411634721666e-05,0.36667748738244704,1.0955255650470526e-05,0.3761862319652966,1.0975884717235769e-05,0.3649306517337947,1.0939393150647154e-05,0.40934427148864017,1.1022775248916444e-05,0.40897648808103443,1.1111021985025599e-05,0.4145034451006903,1.2191423270310068e-05
2025-12-09,7.706999124363027e-06,0.11535771618302793,7.890847159513745e-06,0.12403596156032287,7.95395500277774e-06,0.12531728546362295,7.367293825245598e-06,0.1120655464081435,7.432887750917725e-06,0.11506940273022372,7.438669788351889e-06,0.11450448956879851,5.4814017713112544e-06
2025-12-10,1.0493132892993167e-05,0.3767694711682947,1.1163163638261024e-05,0.3394711651539682,1.1410886446109166e-05,0.3330148391595324,1.1185592185088925e-05,0.30434777632405474,1.1119240867474422e-05,0.31770459099271825,1.1159278385658971e-05,0.314487863190536,1.2382416872689207e-05
2025-12-11,1.0580455243025628e-05,0.08106128317544209,1.0831336961303719e-05,0.08544178288484762,1.1101987347984116e-05,0.08767773179241121,1.0075877805935757e-05,0.07295125578056685,1.0187715495951436e-05,0.07580940892934415,1.0329955535176009e-05,0.07838521001876565,9.224900416816797e-06
2025-12-12,1.5596509899794176e-05,0.10187745647446617,1.4920839448230294e-05,0.0978455496784168,1.5142845723994257e-05,0.09677399648899515,1.4514795291381306e-05,0.10698290589350144,1.4374539327716015e-05,0.10215977971168498,1.4436615344748758e-05,0.10264417415525758,1.7166725472443703e-05
2025-12-15,1.552140825021296e-05,0.05160068817436534,1.491291820738083e-05,0.046978676043349536,1.513348475359266e-05,0.049614613700064036,1.4034013166180719e-05,0.03725076033999558,1.3612684716698423e-05,0.03653363471404206,1.3794865748847602e-05,0.03668946281216823,1.340858645471976e-05
2025-12-16,1.4262118750408326e-05,0.07060768445102976,1.4058391170800438e-05,0.07212225223313833,1.4278082510120087e-05,0.07571457762157723,1.2687147356591688e-05,0.05287264087909496,1.2198249868492509e-05,0.051565623128581074,1.2333829720997833e-05,0.05167305825848648,1.0826684879020015e-05
2025-12-17,1.5943796425285546e-05,0.062238614575302276,1.659217284395214e-05,0.0704112035955124,1.6786609726191663e-05,0.06638312000747687,1.5150529681501931e-05,0.07640847029762643,1.477934066730299e-05,0.07843901234288324,1.4894196014289752e-05,0.07724147821988582,1.5716049536290183e-05
2025-12-18,1.48416011336556e-05,0.10268292853782653,1.4879065998765964e-05,0.1043193260408506,1.4977781728651911e-05,0.10354916002698332,1.3572406373425114e-05,0.09936089301295921,1.2658327753240473e-05,0.10194965773042904,1.2917947827834845e-05,0.09933571538113588,1.2090177191518946e-05
2025-12-19,1.0213974827446332e-05,0.17657016132993153,9.796438645392389e-06,0.17302357611857452,9.954132656224925e-06,0.17260514109730044,9.405679206830062e-06,0.14257162121839512,8.484405503204054e-06,0.14048849319522647,8.700760187701058e-06,0.14046248914431758,8.601882326053872e-06
2025-12-22,8.418526068764876e-06,0.13801911596520514,7.82562909825367e-06,0.12526743249534975,7.87737557327465e-06,0.12635642004290215,7.981062132857877e-06,0.16170754213218363,7.46049356897392e-06,0.15092286560235926,7.47637146844845e-06,0.14969775273586453,6.308148631777268e-06
2025-12-23,6.782464584510742e-06,0.12974042519974208,6.622179631438873e-06,0.12947947451127842,6.70980652888681e-06,0.12752454676590053,7.067719332297706e-06,0.19176757181006357,6.4175854956361825e-06,0.18571522441186863,6.623689479974918e-06,0.1912768428072319,5.027267466213532e-06
2025-12-24,4.75793313535671e-06,0.08483250165984786,5.1809665850003094e-06,0.0889855299440963,5.263316916820507e-06,0.0878069893745944,5.462111215563983e-06,0.10440206957270957,5.157917114326587e-06,0.09259091378748668,5.3286423479483505e-06,0.09838088021167916,4.428066504685996e-06
2025-12-26,4.3755503190882845e-06,0.17163195875745985,4.219453557342821e-06,0.16182550823594885,4.3153493495740005e-06,0.16475504333147856,4.706434775204607e-06,0.2527457162638432,4.791917705837755e-06,0.26000410144954006,4.811978016652675e-06,0.2553184503478589,3.3229464152197207e-06
2025-12-29,5.4260160919604755e-06,0.08179537901451119,5.2186486218510085e-06,0.07925963224344919,5.310090378309885e-06,0.07723217889588112,5.246398921133971e-06,0.1143695511662798,5.159835963003954e-06,0.11170519390438997,5.2621272639157835e-06,0.11330974455702132,4.144038628288017e-06
2025-12-30,5.160132427672724e-06,0.09471760870335318,5.203110607526369e-06,0.10156604481320126,5.313864137561483e-06,0.1057155077588267,5.227554601496966e-06,0.12889148380658072,5.146275596553216e-06,0.11917169917914293,5.220261374008994e-06,0.12135634905095964,3.7624494602624163e-06
2025-12-31,4.312019554331033e-06,0.09157077346540139,4.620196718071034e-06,0.09389921212391511,4.806688001008006e-06,0.09877717807033591,4.757819486484191e-06,0.10941066320797667,4.7130329805879165e-06,0.10279335876957875,4.7501025890610105e-06,0.10555402326397155,3.757910649135219e-06
2026-01-02,1.0543118433864831e-05,0.07820893985664888,9.970667559049962e-06,0.08049635552128881,1.0285155943576793e-05,0.08147629887422657,9.933244001753603e-06,0.08264970249952906,9.87940113584027e-06,0.08094811489234748,1.0121758850301446e-05,0.08001297485509783,1.0975337723360646e-05
2026-01-05,9.13979685896813e-06,0.11067230255519662,8.743774805886257e-06,0.10662445346887921,8.74969106281261e-06,0.10602835271413012,8.294110610080801e-06,0.10096719024528727,8.404806241398248e-06,0.09084462237292118,8.428122484141508e-06,0.08907334351041717,7.93415251979069e-06
2026-01-06,9.003220918708999e-06,0.15233308728977554,9.051074819078359e-06,0.15209471586208415,9.192471561284158e-06,0.15289122562322055,9.50242184863891e-06,0.16324529997969559,9.601989853879009e-06,0.15916171351486072,9.677471416809383e-06,0.15823264360216818,1.0936897585145719e-05
2026-01-07,9.639446117827855e-06,0.0914707238462562,1.0143961930075884e-05,0.09668246024747944,1.0215032011368767e-05,0.0986523247473608,9.712625331955398e-06,0.09518952522286626,9.560907471018731e-06,0.09558751898691252,9.47375082872339e-06,0.09140917881812262,8.803190516640162e-06
2026-01-08,1.1064980558977312e-05,0.08036998491240759,1.115801415327665e-05,0.08120414130173577,1.13222115767722e-05,0.08511199115946123,1.0515680462162145e-05,0.06776387688001696,1.0607659048302904e-05,0.07056782181028816,1.056808308296186e-05,0.07111567014224057,8.996482677355287e-06
2026-01-09,9.588932272717116e-06,0.09122307954012959,8.944545573927145e-06,0.07991711276249623,8.914935550143545e-06,0.07900674018356223,8.936805317424727e-06,0.07444070083878146,8.875865636693013e-06,0.06788475602509533,8.871851426608433e-06,0.0688548230780578,7.3655219179966594e-06
2026-01-12,7.713772511912572e-06,0.13895687667993267,7.13827311228596e-06,0.13774997667828462,7.006546159789013e-06,0.13543037806075633,7.5974197435733266e-06,0.15296827380851716,7.697612629121931e-06,0.1595100233826162,7.705775741481539e-06,0.1584100494473843,7.16951275733274e-06
2026-01-13,9.771112137217054e-06,0.08842054592980142,9.392869230824752e-06,0.0845218831108206,9.608377331911871e-06,0.08791473603573959,9.350484626846828e-06,0.0838781675826364,9.233685779617443e-06,0.08356834879054809,9.350267097434582e-06,0.08484597454759775,9.186131398614852e-06
2026-01-14,1.0675706186969755e-05,0.1356943052079009,1.0849814766642667e-05,0.12996322505861863,1.113742681133847e-05,0.12462554704108571,1.0766431510908722e-05,0.15086658779303447,1.0593867596444035e-05,0.14577144348253557,1.0697700534996983e-05,0.14707786605391973,1.0562650719731848e-05
2026-01-15,9.529762343023152e-06,0.10505697826795442,9.107372797360959e-06,0.09861731926768846,9.292894961721041e-06,0.09656906996420804,9.322031302546995e-06,0.10816614875826475,8.964145605415172e-06,0.1041495005268296,9.046660507050465e-06,0.10317722330492844,8.108447325825601e-06
2026-01-16,7.817339746304432e-06,0.11835375788506286,7.054945398035713e-06,0.12682274003018965,7.2138718941631246e-06,0.12055372722781037,7.6135190051164605e-06,0.11513303371491139,7.328883299173981e-06,0.11876754433801984,7.2973292246456065e-06,0.1273715749719404,7.198362843719079e-06
2026-01-20,1.0590036992715537e-05,0.06665906149819102,1.0617277241142014e-05,0.06704774521826445,1.1072998413302656e-05,0.07264566404227556,9.663111948420512e-06,0.07300558793151041,1.0190537771005618e-05,0.0728796687687426,1.0372527593323345e-05,0.07571777935821124,9.807003075202186e-06
2026-01-21,1.4880743028959075e-05,0.5384214551910941,1.544290411143273e-05,0.5053960155354073,1.5803229595966846e-05,0.4818836578680166,1.498562166199147e-05,0.5624213299080593,1.536227154102542e-05,0.5116284085838648,1.5481785090332835e-05,0.5177967581892483,2.0628495156142654e-05
2026-01-22,1.1339421626405767e-05,0.14413073086951791,1.1515715318864772e-05,0.14738150675179987,1.1375224424066448e-05,0.14324573904128013,1.0987003810654573e-05,0.13906235542089765,1.121676454216294e-05,0.13957605516449426,1.1285216973715985e-05,0.1374551250280285,9.362392499003352e-06
2026-01-23,1.073123173759489e-05,0.10333262837582995,1.048332042979673e-05,0.09946625772774209,1.0398683504110425e-05,0.09427570448906619,1.026868603562202e-05,0.09610350699369745,1.0782880535364608e-05,0.09956735565957801,1.1325833783299198e-05,0.10627553259375712,9.930744140810781e-06
2026-01-26,8.034857035266409e-06,0.10204879896275378,7.920927329272699e-06,0.10089318613616889,7.847232295090064e-06,0.10014925642230317,7.915961550569856e-06,0.10643971542165127,8.237572152851168e-06,0.11303130743134786,8.370901465987437e-06,0.11715886781060965,6.603908227833744e-06
2026-01-27,7.37088485088069e-06,0.08145000317061458,7.80259837155238e-06,0.09109258671543308,7.671952287362869e-06,0.08403015493750708,7.557221988496439e-06,0.07928147966742774,7.839969533414035e-06,0.08557893411933876,7.862521162864514e-06,0.08525879005435248,6.379109028161351e-06
