horizon_minutes,session_date,family,information_set,qlike,mae,mse,N_origins,N_asset_sessions
15,2024-12-16,seasonal_persistence,B0,0.1761029832213802,3.974608734575844e-06,5.498383616822281e-11,390,6
15,2024-12-16,seasonal_persistence,B1,0.1761029832213802,3.974608734575844e-06,5.498383616822281e-11,390,6
15,2024-12-16,seasonal_persistence,B2,0.1761029832213802,3.974608734575844e-06,5.498383616822281e-11,390,6
15,2024-12-17,seasonal_persistence,B0,0.3151271814642216,9.402709742313529e-06,8.929291474501072e-10,390,6
15,2024-12-17,seasonal_persistence,B1,0.3151271814642216,9.402709742313529e-06,8.929291474501072e-10,390,6
15,2024-12-17,seasonal_persistence,B2,0.3151271814642216,9.402709742313529e-06,8.929291474501072e-10,390,6
15,2024-12-18,seasonal_persistence,B0,2.4542850358389727,2.2568235600296713e-05,5.3763813661901965e-09,390,6
15,2024-12-18,seasonal_persistence,B1,2.4542850358389727,2.2568235600296713e-05,5.3763813661901965e-09,390,6
15,2024-12-18,seasonal_persistence,B2,2.4542850358389727,2.2568235600296713e-05,5.3763813661901965e-09,390,6
15,2024-12-19,seasonal_persistence,B0,0.6212226324564344,1.3610393597842837e-05,8.014657359086653e-10,390,6
15,2024-12-19,seasonal_persistence,B1,0.6212226324564344,1.3610393597842837e-05,8.014657359086653e-10,390,6
15,2024-12-19,seasonal_persistence,B2,0.6212226324564344,1.3610393597842837e-05,8.014657359086653e-10,390,6
15,2024-12-20,seasonal_persistence,B0,0.20024358087200558,5.7036117965395955e-06,1.5702249135218395e-10,390,6
15,2024-12-20,seasonal_persistence,B1,0.20024358087200558,5.7036117965395955e-06,1.5702249135218395e-10,390,6
15,2024-12-20,seasonal_persistence,B2,0.20024358087200558,5.7036117965395955e-06,1.5702249135218395e-10,390,6
15,2024-12-23,seasonal_persistence,B0,0.14596870069162873,4.271394585461307e-06,9.694658640641766e-11,390,6
15,2024-12-23,seasonal_persistence,B1,0.14596870069162873,4.271394585461307e-06,9.694658640641766e-11,390,6
15,2024-12-23,seasonal_persistence,B2,0.14596870069162873,4.271394585461307e-06,9.694658640641766e-11,390,6
15,2024-12-24,seasonal_persistence,B0,0.36360144619512047,7.437036296280929e-06,1.2449274190981283e-10,174,6
15,2024-12-24,seasonal_persistence,B1,0.36360144619512047,7.437036296280929e-06,1.2449274190981283e-10,174,6
15,2024-12-24,seasonal_persistence,B2,0.36360144619512047,7.437036296280929e-06,1.2449274190981283e-10,174,6
15,2024-12-26,seasonal_persistence,B0,0.3313658690474847,4.709527843723193e-06,5.84905203428878e-11,390,6
15,2024-12-26,seasonal_persistence,B1,0.3313658690474847,4.709527843723193e-06,5.84905203428878e-11,390,6
15,2024-12-26,seasonal_persistence,B2,0.3313658690474847,4.709527843723193e-06,5.84905203428878e-11,390,6
15,2024-12-27,seasonal_persistence,B0,0.11653188966387236,3.785725135683142e-06,5.204926520497044e-11,390,6
15,2024-12-27,seasonal_persistence,B1,0.11653188966387236,3.785725135683142e-06,5.204926520497044e-11,390,6
15,2024-12-27,seasonal_persistence,B2,0.11653188966387236,3.785725135683142e-06,5.204926520497044e-11,390,6
15,2024-12-30,seasonal_persistence,B0,0.1839635625653718,4.102382578234778e-06,5.6286235473547225e-11,390,6
15,2024-12-30,seasonal_persistence,B1,0.1839635625653718,4.102382578234778e-06,5.6286235473547225e-11,390,6
15,2024-12-30,seasonal_persistence,B2,0.1839635625653718,4.102382578234778e-06,5.6286235473547225e-11,390,6
15,2024-12-31,seasonal_persistence,B0,0.15717750526757798,3.441970062967492e-06,3.9281438629318476e-11,390,6
15,2024-12-31,seasonal_persistence,B1,0.15717750526757798,3.441970062967492e-06,3.9281438629318476e-11,390,6
15,2024-12-31,seasonal_persistence,B2,0.15717750526757798,3.441970062967492e-06,3.9281438629318476e-11,390,6
15,2025-01-02,seasonal_persistence,B0,0.7780603194228024,9.553716531049624e-06,2.046997647894926e-10,390,6
15,2025-01-02,seasonal_persistence,B1,0.7780603194228024,9.553716531049624e-06,2.046997647894926e-10,390,6
15,2025-01-02,seasonal_persistence,B2,0.7780603194228024,9.553716531049624e-06,2.046997647894926e-10,390,6
15,2025-01-03,seasonal_persistence,B0,0.171177958611758,4.253568078777458e-06,5.0979367910695763e-11,390,6
15,2025-01-03,seasonal_persistence,B1,0.171177958611758,4.253568078777458e-06,5.0979367910695763e-11,390,6
15,2025-01-03,seasonal_persistence,B2,0.171177958611758,4.253568078777458e-06,5.0979367910695763e-11,390,6
15,2025-01-06,seasonal_persistence,B0,0.14658168071904357,4.381074173114277e-06,6.850901451676596e-11,390,6
15,2025-01-06,seasonal_persistence,B1,0.14658168071904357,4.381074173114277e-06,6.850901451676596e-11,390,6
15,2025-01-06,seasonal_persistence,B2,0.14658168071904357,4.381074173114277e-06,6.850901451676596e-11,390,6
15,2025-01-07,seasonal_persistence,B0,0.21469230510192905,6.666515997329169e-06,1.7470043739866007e-10,390,6
15,2025-01-07,seasonal_persistence,B1,0.21469230510192905,6.666515997329169e-06,1.7470043739866007e-10,390,6
15,2025-01-07,seasonal_persistence,B2,0.21469230510192905,6.666515997329169e-06,1.7470043739866007e-10,390,6
15,2025-01-08,seasonal_persistence,B0,0.22691445761643536,5.743990411287443e-06,1.2660912309260885e-10,390,6
15,2025-01-08,seasonal_persistence,B1,0.22691445761643536,5.743990411287443e-06,1.2660912309260885e-10,390,6
15,2025-01-08,seasonal_persistence,B2,0.22691445761643536,5.743990411287443e-06,1.2660912309260885e-10,390,6
15,2025-01-10,seasonal_persistence,B0,0.3761888653602677,6.981350913243e-06,1.685884259622825e-10,390,6
15,2025-01-10,seasonal_persistence,B1,0.3761888653602677,6.981350913243e-06,1.685884259622825e-10,390,6
15,2025-01-10,seasonal_persistence,B2,0.3761888653602677,6.981350913243e-06,1.685884259622825e-10,390,6
15,2025-01-13,seasonal_persistence,B0,0.13253150556426047,4.037130344042757e-06,4.8525816788734984e-11,390,6
15,2025-01-13,seasonal_persistence,B1,0.13253150556426047,4.037130344042757e-06,4.8525816788734984e-11,390,6
15,2025-01-13,seasonal_persistence,B2,0.13253150556426047,4.037130344042757e-06,4.8525816788734984e-11,390,6
15,2025-01-14,seasonal_persistence,B0,0.14698262757258035,5.155814505641486e-06,9.562078084141691e-11,390,6
15,2025-01-14,seasonal_persistence,B1,0.14698262757258035,5.155814505641486e-06,9.562078084141691e-11,390,6
15,2025-01-14,seasonal_persistence,B2,0.14698262757258035,5.155814505641486e-06,9.562078084141691e-11,390,6
15,2025-01-15,seasonal_persistence,B0,0.24154673997453613,5.4564475392759825e-06,9.259170346712888e-11,390,6
15,2025-01-15,seasonal_persistence,B1,0.24154673997453613,5.4564475392759825e-06,9.259170346712888e-11,390,6
15,2025-01-15,seasonal_persistence,B2,0.24154673997453613,5.4564475392759825e-06,9.259170346712888e-11,390,6
15,2025-01-16,seasonal_persistence,B0,0.2314231222288855,6.159903176867531e-06,1.0932775854654887e-10,390,6
15,2025-01-16,seasonal_persistence,B1,0.2314231222288855,6.159903176867531e-06,1.0932775854654887e-10,390,6
15,2025-01-16,seasonal_persistence,B2,0.2314231222288855,6.159903176867531e-06,1.0932775854654887e-10,390,6
15,2025-01-17,seasonal_persistence,B0,0.22918117943106675,5.599241311111287e-06,1.3082846451835342e-10,390,6
15,2025-01-17,seasonal_persistence,B1,0.22918117943106675,5.599241311111287e-06,1.3082846451835342e-10,390,6
15,2025-01-17,seasonal_persistence,B2,0.22918117943106675,5.599241311111287e-06,1.3082846451835342e-10,390,6
15,2025-01-21,seasonal_persistence,B0,0.22423840420953764,5.074243704783013e-06,6.513656554060621e-11,390,6
15,2025-01-21,seasonal_persistence,B1,0.22423840420953764,5.074243704783013e-06,6.513656554060621e-11,390,6
15,2025-01-21,seasonal_persistence,B2,0.22423840420953764,5.074243704783013e-06,6.513656554060621e-11,390,6
15,2025-01-22,seasonal_persistence,B0,0.2261379273924716,4.117772073410413e-06,4.9440735815847285e-11,390,6
15,2025-01-22,seasonal_persistence,B1,0.2261379273924716,4.117772073410413e-06,4.9440735815847285e-11,390,6
15,2025-01-22,seasonal_persistence,B2,0.2261379273924716,4.117772073410413e-06,4.9440735815847285e-11,390,6
15,2025-01-23,seasonal_persistence,B0,0.3345946254759024,5.573384724059757e-06,7.59458741880232e-11,390,6
15,2025-01-23,seasonal_persistence,B1,0.3345946254759024,5.573384724059757e-06,7.59458741880232e-11,390,6
15,2025-01-23,seasonal_persistence,B2,0.3345946254759024,5.573384724059757e-06,7.59458741880232e-11,390,6
15,2025-01-24,seasonal_persistence,B0,0.29380859395385034,4.9012663223017246e-06,6.778009683186982e-11,390,6
15,2025-01-24,seasonal_persistence,B1,0.29380859395385034,4.9012663223017246e-06,6.778009683186982e-11,390,6
15,2025-01-24,seasonal_persistence,B2,0.29380859395385034,4.9012663223017246e-06,6.778009683186982e-11,390,6
15,2025-02-25,seasonal_persistence,B0,0.5344304783828432,1.3680347145028604e-05,8.015366890502518e-10,390,6
15,2025-02-25,seasonal_persistence,B1,0.5344304783828432,1.3680347145028604e-05,8.015366890502518e-10,390,6
15,2025-02-25,seasonal_persistence,B2,0.5344304783828432,1.3680347145028604e-05,8.015366890502518e-10,390,6
15,2025-02-26,seasonal_persistence,B0,0.3113297574157962,8.403306808483332e-06,2.9705203504161876e-10,390,6
15,2025-02-26,seasonal_persistence,B1,0.3113297574157962,8.403306808483332e-06,2.9705203504161876e-10,390,6
15,2025-02-26,seasonal_persistence,B2,0.3113297574157962,8.403306808483332e-06,2.9705203504161876e-10,390,6
15,2025-02-27,seasonal_persistence,B0,0.451884958369581,1.105250315159289e-05,5.035528057957724e-10,390,6
15,2025-02-27,seasonal_persistence,B1,0.451884958369581,1.105250315159289e-05,5.035528057957724e-10,390,6
15,2025-02-27,seasonal_persistence,B2,0.451884958369581,1.105250315159289e-05,5.035528057957724e-10,390,6
15,2025-02-28,seasonal_persistence,B0,0.5456371024909125,1.4593203009672016e-05,8.824533908234475e-10,390,6
15,2025-02-28,seasonal_persistence,B1,0.5456371024909125,1.4593203009672016e-05,8.824533908234475e-10,390,6
15,2025-02-28,seasonal_persistence,B2,0.5456371024909125,1.4593203009672016e-05,8.824533908234475e-10,390,6
15,2025-03-03,seasonal_persistence,B0,0.6636484249176129,1.3291336502359132e-05,5.200231939888052e-10,390,6
15,2025-03-03,seasonal_persistence,B1,0.6636484249176129,1.3291336502359132e-05,5.200231939888052e-10,390,6
15,2025-03-03,seasonal_persistence,B2,0.6636484249176129,1.3291336502359132e-05,5.200231939888052e-10,390,6
15,2025-03-04,seasonal_persistence,B0,0.9543147221652232,2.2692180097748843e-05,1.2642132409971944e-09,390,6
15,2025-03-04,seasonal_persistence,B1,0.9543147221652232,2.2692180097748843e-05,1.2642132409971944e-09,390,6
15,2025-03-04,seasonal_persistence,B2,0.9543147221652232,2.2692180097748843e-05,1.2642132409971944e-09,390,6
15,2025-03-05,seasonal_persistence,B0,0.5578313751262227,1.2395112609587473e-05,3.7951773069462814e-10,390,6
15,2025-03-05,seasonal_persistence,B1,0.5578313751262227,1.2395112609587473e-05,3.7951773069462814e-10,390,6
15,2025-03-05,seasonal_persistence,B2,0.5578313751262227,1.2395112609587473e-05,3.7951773069462814e-10,390,6
15,2025-03-06,seasonal_persistence,B0,0.4405388748112957,1.1681514914342242e-05,4.105585100221685e-10,390,6
15,2025-03-06,seasonal_persistence,B1,0.4405388748112957,1.1681514914342242e-05,4.105585100221685e-10,390,6
15,2025-03-06,seasonal_persistence,B2,0.4405388748112957,1.1681514914342242e-05,4.105585100221685e-10,390,6
15,2025-03-07,seasonal_persistence,B0,0.5330360509802131,1.3970770979643515e-05,5.090779272778878e-10,390,6
15,2025-03-07,seasonal_persistence,B1,0.5330360509802131,1.3970770979643515e-05,5.090779272778878e-10,390,6
15,2025-03-07,seasonal_persistence,B2,0.5330360509802131,1.3970770979643515e-05,5.090779272778878e-10,390,6
15,2025-03-10,seasonal_persistence,B0,0.5088469583606977,1.6209352532854366e-05,7.415476032922878e-10,390,6
15,2025-03-10,seasonal_persistence,B1,0.5088469583606977,1.6209352532854366e-05,7.415476032922878e-10,390,6
15,2025-03-10,seasonal_persistence,B2,0.5088469583606977,1.6209352532854366e-05,7.415476032922878e-10,390,6
15,2025-03-11,seasonal_persistence,B0,0.7987751896664719,3.190474326127536e-05,3.8136506802124854e-09,390,6
15,2025-03-11,seasonal_persistence,B1,0.7987751896664719,3.190474326127536e-05,3.8136506802124854e-09,390,6
15,2025-03-11,seasonal_persistence,B2,0.7987751896664719,3.190474326127536e-05,3.8136506802124854e-09,390,6
15,2025-03-12,seasonal_persistence,B0,0.2894288125517134,2.7477356226328266e-05,2.839659754150196e-09,378,6
15,2025-03-12,seasonal_persistence,B1,0.2894288125517134,2.7477356226328266e-05,2.839659754150196e-09,378,6
15,2025-03-12,seasonal_persistence,B2,0.2894288125517134,2.7477356226328266e-05,2.839659754150196e-09,378,6
15,2025-03-13,seasonal_persistence,B0,0.16474824208248853,9.234193830913337e-06,3.1944991869998596e-10,378,6
15,2025-03-13,seasonal_persistence,B1,0.16474824208248853,9.234193830913337e-06,3.1944991869998596e-10,378,6
15,2025-03-13,seasonal_persistence,B2,0.16474824208248853,9.234193830913337e-06,3.1944991869998596e-10,378,6
15,2025-03-14,seasonal_persistence,B0,0.2699696896448684,1.0471265322451198e-05,2.50419583270757e-10,370,6
15,2025-03-14,seasonal_persistence,B1,0.2699696896448684,1.0471265322451198e-05,2.50419583270757e-10,370,6
15,2025-03-14,seasonal_persistence,B2,0.2699696896448684,1.0471265322451198e-05,2.50419583270757e-10,370,6
15,2025-03-17,seasonal_persistence,B0,0.3602835449729185,1.6032033258911272e-05,5.691732943113362e-10,390,6
15,2025-03-17,seasonal_persistence,B1,0.3602835449729185,1.6032033258911272e-05,5.691732943113362e-10,390,6
15,2025-03-17,seasonal_persistence,B2,0.3602835449729185,1.6032033258911272e-05,5.691732943113362e-10,390,6
15,2025-03-18,seasonal_persistence,B0,0.21744093905977765,1.1201213691631429e-05,3.710882716089704e-10,390,6
15,2025-03-18,seasonal_persistence,B1,0.21744093905977765,1.1201213691631429e-05,3.710882716089704e-10,390,6
15,2025-03-18,seasonal_persistence,B2,0.21744093905977765,1.1201213691631429e-05,3.710882716089704e-10,390,6
15,2025-03-19,seasonal_persistence,B0,0.3687078367882686,1.1319804539699198e-05,2.830876966816216e-10,390,6
15,2025-03-19,seasonal_persistence,B1,0.3687078367882686,1.1319804539699198e-05,2.830876966816216e-10,390,6
15,2025-03-19,seasonal_persistence,B2,0.3687078367882686,1.1319804539699198e-05,2.830876966816216e-10,390,6
15,2025-03-20,seasonal_persistence,B0,0.11823300607273307,5.354943632447242e-06,8.045210193499984e-11,390,6
15,2025-03-20,seasonal_persistence,B1,0.11823300607273307,5.354943632447242e-06,8.045210193499984e-11,390,6
15,2025-03-20,seasonal_persistence,B2,0.11823300607273307,5.354943632447242e-06,8.045210193499984e-11,390,6
15,2025-03-21,seasonal_persistence,B0,0.16293905966872144,4.9211210494751785e-06,5.453430428634407e-11,390,6
15,2025-03-21,seasonal_persistence,B1,0.16293905966872144,4.9211210494751785e-06,5.453430428634407e-11,390,6
15,2025-03-21,seasonal_persistence,B2,0.16293905966872144,4.9211210494751785e-06,5.453430428634407e-11,390,6
15,2025-03-24,seasonal_persistence,B0,0.6212527303171363,1.3968888300608877e-05,3.489812922777516e-10,390,6
15,2025-03-24,seasonal_persistence,B1,0.6212527303171363,1.3968888300608877e-05,3.489812922777516e-10,390,6
15,2025-03-24,seasonal_persistence,B2,0.6212527303171363,1.3968888300608877e-05,3.489812922777516e-10,390,6
15,2025-03-25,seasonal_persistence,B0,0.6435690304345825,1.3798507982920584e-05,3.433026493319915e-10,390,6
15,2025-03-25,seasonal_persistence,B1,0.6435690304345825,1.3798507982920584e-05,3.433026493319915e-10,390,6
15,2025-03-25,seasonal_persistence,B2,0.6435690304345825,1.3798507982920584e-05,3.433026493319915e-10,390,6
15,2025-03-26,seasonal_persistence,B0,0.27284118855376055,9.570690335631026e-06,1.7453240574383514e-10,390,6
15,2025-03-26,seasonal_persistence,B1,0.27284118855376055,9.570690335631026e-06,1.7453240574383514e-10,390,6
15,2025-03-26,seasonal_persistence,B2,0.27284118855376055,9.570690335631026e-06,1.7453240574383514e-10,390,6
15,2025-03-27,seasonal_persistence,B0,0.23240584431421626,9.723367426737092e-06,2.6100773009699554e-10,390,6
15,2025-03-27,seasonal_persistence,B1,0.23240584431421626,9.723367426737092e-06,2.6100773009699554e-10,390,6
15,2025-03-27,seasonal_persistence,B2,0.23240584431421626,9.723367426737092e-06,2.6100773009699554e-10,390,6
15,2025-03-28,seasonal_persistence,B0,0.2106494549965838,9.169024924536086e-06,2.1731132254382188e-10,390,6
15,2025-03-28,seasonal_persistence,B1,0.2106494549965838,9.169024924536086e-06,2.1731132254382188e-10,390,6
15,2025-03-28,seasonal_persistence,B2,0.2106494549965838,9.169024924536086e-06,2.1731132254382188e-10,390,6
15,2025-03-31,seasonal_persistence,B0,0.08695139211951625,5.9231508566997635e-06,8.644775616196445e-11,390,6
15,2025-03-31,seasonal_persistence,B1,0.08695139211951625,5.9231508566997635e-06,8.644775616196445e-11,390,6
15,2025-03-31,seasonal_persistence,B2,0.08695139211951625,5.9231508566997635e-06,8.644775616196445e-11,390,6
15,2025-04-01,seasonal_persistence,B0,0.12426062712946534,6.782088370163353e-06,1.1084437392942863e-10,390,6
15,2025-04-01,seasonal_persistence,B1,0.12426062712946534,6.782088370163353e-06,1.1084437392942863e-10,390,6
15,2025-04-01,seasonal_persistence,B2,0.12426062712946534,6.782088370163353e-06,1.1084437392942863e-10,390,6
15,2025-04-02,seasonal_persistence,B0,0.4738067529910566,1.7371233603662988e-05,3.255519976530383e-09,390,6
15,2025-04-02,seasonal_persistence,B1,0.4738067529910566,1.7371233603662988e-05,3.255519976530383e-09,390,6
15,2025-04-02,seasonal_persistence,B2,0.4738067529910566,1.7371233603662988e-05,3.255519976530383e-09,390,6
15,2025-04-03,seasonal_persistence,B0,0.3868840184876183,1.1555071418470108e-05,3.0703987201864065e-10,390,6
15,2025-04-03,seasonal_persistence,B1,0.3868840184876183,1.1555071418470108e-05,3.0703987201864065e-10,390,6
15,2025-04-03,seasonal_persistence,B2,0.3868840184876183,1.1555071418470108e-05,3.0703987201864065e-10,390,6
15,2025-04-07,seasonal_persistence,B0,12.170023058221796,0.0002586023262088647,3.3874260812020563e-07,390,6
15,2025-04-07,seasonal_persistence,B1,12.170023058221796,0.0002586023262088647,3.3874260812020563e-07,390,6
15,2025-04-07,seasonal_persistence,B2,12.170023058221796,0.0002586023262088647,3.3874260812020563e-07,390,6
15,2025-04-08,seasonal_persistence,B0,1.0778383770392812,3.440201133494415e-05,2.2446181381522618e-09,390,6
15,2025-04-08,seasonal_persistence,B1,1.0778383770392812,3.440201133494415e-05,2.2446181381522618e-09,390,6
15,2025-04-08,seasonal_persistence,B2,1.0778383770392812,3.440201133494415e-05,2.2446181381522618e-09,390,6
15,2025-04-09,seasonal_persistence,B0,10.092184663096086,0.00016845048885560747,1.6121786993525258e-07,390,6
15,2025-04-09,seasonal_persistence,B1,10.092184663096086,0.00016845048885560747,1.6121786993525258e-07,390,6
15,2025-04-09,seasonal_persistence,B2,10.092184663096086,0.00016845048885560747,1.6121786993525258e-07,390,6
15,2025-04-10,seasonal_persistence,B0,1.4071286792398154,5.408265298406132e-05,5.947236370878123e-09,390,6
15,2025-04-10,seasonal_persistence,B1,1.4071286792398154,5.408265298406132e-05,5.947236370878123e-09,390,6
15,2025-04-10,seasonal_persistence,B2,1.4071286792398154,5.408265298406132e-05,5.947236370878123e-09,390,6
15,2025-04-11,seasonal_persistence,B0,0.14961710391227323,1.6167237182588212e-05,6.412453246703031e-10,390,6
15,2025-04-11,seasonal_persistence,B1,0.14961710391227323,1.6167237182588212e-05,6.412453246703031e-10,390,6
15,2025-04-11,seasonal_persistence,B2,0.14961710391227323,1.6167237182588212e-05,6.412453246703031e-10,390,6
15,2025-04-14,seasonal_persistence,B0,0.3501071043924868,2.598929866208486e-05,1.7517856818337653e-09,390,6
15,2025-04-14,seasonal_persistence,B1,0.3501071043924868,2.598929866208486e-05,1.7517856818337653e-09,390,6
15,2025-04-14,seasonal_persistence,B2,0.3501071043924868,2.598929866208486e-05,1.7517856818337653e-09,390,6
15,2025-04-15,seasonal_persistence,B0,0.45515323584093864,2.8434646035459147e-05,1.6754850518701332e-09,390,6
15,2025-04-15,seasonal_persistence,B1,0.45515323584093864,2.8434646035459147e-05,1.6754850518701332e-09,390,6
15,2025-04-15,seasonal_persistence,B2,0.45515323584093864,2.8434646035459147e-05,1.6754850518701332e-09,390,6
15,2025-04-16,seasonal_persistence,B0,0.48349820902591406,2.910733078959419e-05,2.195864034400399e-09,390,6
15,2025-04-16,seasonal_persistence,B1,0.48349820902591406,2.910733078959419e-05,2.195864034400399e-09,390,6
15,2025-04-16,seasonal_persistence,B2,0.48349820902591406,2.910733078959419e-05,2.195864034400399e-09,390,6
15,2025-04-17,seasonal_persistence,B0,0.39688702152824384,2.744683900572225e-05,1.984565462222503e-09,390,6
15,2025-04-17,seasonal_persistence,B1,0.39688702152824384,2.744683900572225e-05,1.984565462222503e-09,390,6
15,2025-04-17,seasonal_persistence,B2,0.39688702152824384,2.744683900572225e-05,1.984565462222503e-09,390,6
15,2025-04-21,seasonal_persistence,B0,0.763496138294225,3.3737489946670974e-05,2.2023214830704563e-09,390,6
15,2025-04-21,seasonal_persistence,B1,0.763496138294225,3.3737489946670974e-05,2.2023214830704563e-09,390,6
15,2025-04-21,seasonal_persistence,B2,0.763496138294225,3.3737489946670974e-05,2.2023214830704563e-09,390,6
15,2025-04-22,seasonal_persistence,B0,0.6370131383223067,7.602376386984279e-06,1.4684544536711466e-10,390,6
15,2025-04-22,seasonal_persistence,B1,0.6370131383223067,7.602376386984279e-06,1.4684544536711466e-10,390,6
15,2025-04-22,seasonal_persistence,B2,0.6370131383223067,7.602376386984279e-06,1.4684544536711466e-10,390,6
15,2025-04-23,seasonal_persistence,B0,0.2271609091116721,8.874970047799306e-06,2.159227984406049e-10,390,6
15,2025-04-23,seasonal_persistence,B1,0.2271609091116721,8.874970047799306e-06,2.159227984406049e-10,390,6
15,2025-04-23,seasonal_persistence,B2,0.2271609091116721,8.874970047799306e-06,2.159227984406049e-10,390,6
15,2025-04-24,seasonal_persistence,B0,0.3134251143330582,1.1363191335324035e-05,3.2203936488829543e-10,390,6
15,2025-04-24,seasonal_persistence,B1,0.3134251143330582,1.1363191335324035e-05,3.2203936488829543e-10,390,6
15,2025-04-24,seasonal_persistence,B2,0.3134251143330582,1.1363191335324035e-05,3.2203936488829543e-10,390,6
15,2025-04-25,seasonal_persistence,B0,0.7010158536389408,3.0246694229863925e-05,1.783309287653322e-09,390,6
15,2025-04-25,seasonal_persistence,B1,0.7010158536389408,3.0246694229863925e-05,1.783309287653322e-09,390,6
15,2025-04-25,seasonal_persistence,B2,0.7010158536389408,3.0246694229863925e-05,1.783309287653322e-09,390,6
15,2025-04-28,seasonal_persistence,B0,0.7397644604904717,3.1771080538086235e-05,2.0637751838033216e-09,390,6
15,2025-04-28,seasonal_persistence,B1,0.7397644604904717,3.1771080538086235e-05,2.0637751838033216e-09,390,6
15,2025-04-28,seasonal_persistence,B2,0.7397644604904717,3.1771080538086235e-05,2.0637751838033216e-09,390,6
15,2025-04-29,seasonal_persistence,B0,0.27084140200387247,6.67028113565007e-06,1.6392217165720033e-10,366,6
15,2025-04-29,seasonal_persistence,B1,0.27084140200387247,6.67028113565007e-06,1.6392217165720033e-10,366,6
15,2025-04-29,seasonal_persistence,B2,0.27084140200387247,6.67028113565007e-06,1.6392217165720033e-10,366,6
15,2025-04-30,seasonal_persistence,B0,0.6948866938650289,8.133272231637493e-06,2.0696459874237426e-10,369,6
15,2025-04-30,seasonal_persistence,B1,0.6948866938650289,8.133272231637493e-06,2.0696459874237426e-10,369,6
15,2025-04-30,seasonal_persistence,B2,0.6948866938650289,8.133272231637493e-06,2.0696459874237426e-10,369,6
15,2025-05-01,seasonal_persistence,B0,0.3061743335235107,8.025733841666967e-06,1.7599026504225037e-10,390,6
15,2025-05-01,seasonal_persistence,B1,0.3061743335235107,8.025733841666967e-06,1.7599026504225037e-10,390,6
15,2025-05-01,seasonal_persistence,B2,0.3061743335235107,8.025733841666967e-06,1.7599026504225037e-10,390,6
15,2025-05-02,seasonal_persistence,B0,0.3285587257019695,6.976579328541931e-06,1.1613996569074553e-10,390,6
15,2025-05-02,seasonal_persistence,B1,0.3285587257019695,6.976579328541931e-06,1.1613996569074553e-10,390,6
15,2025-05-02,seasonal_persistence,B2,0.3285587257019695,6.976579328541931e-06,1.1613996569074553e-10,390,6
15,2025-05-05,seasonal_persistence,B0,0.3412178996028172,6.367992298710606e-06,7.838527154212508e-11,390,6
15,2025-05-05,seasonal_persistence,B1,0.3412178996028172,6.367992298710606e-06,7.838527154212508e-11,390,6
15,2025-05-05,seasonal_persistence,B2,0.3412178996028172,6.367992298710606e-06,7.838527154212508e-11,390,6
15,2025-05-06,seasonal_persistence,B0,0.21161338929570853,5.255767886208836e-06,5.7850870380846656e-11,390,6
15,2025-05-06,seasonal_persistence,B1,0.21161338929570853,5.255767886208836e-06,5.7850870380846656e-11,390,6
15,2025-05-06,seasonal_persistence,B2,0.21161338929570853,5.255767886208836e-06,5.7850870380846656e-11,390,6
15,2025-05-07,seasonal_persistence,B0,0.4646510057114987,7.429964922394955e-06,1.0034756519683672e-10,390,6
15,2025-05-07,seasonal_persistence,B1,0.4646510057114987,7.429964922394955e-06,1.0034756519683672e-10,390,6
15,2025-05-07,seasonal_persistence,B2,0.4646510057114987,7.429964922394955e-06,1.0034756519683672e-10,390,6
15,2025-05-08,seasonal_persistence,B0,0.19025169853351698,4.669186651606751e-06,4.3682627709525695e-11,390,6
15,2025-05-08,seasonal_persistence,B1,0.19025169853351698,4.669186651606751e-06,4.3682627709525695e-11,390,6
15,2025-05-08,seasonal_persistence,B2,0.19025169853351698,4.669186651606751e-06,4.3682627709525695e-11,390,6
15,2025-05-09,seasonal_persistence,B0,0.21899264953139674,4.954590559282571e-06,1.0364331524494318e-10,390,6
15,2025-05-09,seasonal_persistence,B1,0.21899264953139674,4.954590559282571e-06,1.0364331524494318e-10,390,6
15,2025-05-09,seasonal_persistence,B2,0.21899264953139674,4.954590559282571e-06,1.0364331524494318e-10,390,6
15,2025-05-12,seasonal_persistence,B0,0.1950550812915963,3.452770697818195e-06,2.1402606677550703e-11,372,6
15,2025-05-12,seasonal_persistence,B1,0.1950550812915963,3.452770697818195e-06,2.1402606677550703e-11,372,6
15,2025-05-12,seasonal_persistence,B2,0.1950550812915963,3.452770697818195e-06,2.1402606677550703e-11,372,6
15,2025-05-13,seasonal_persistence,B0,0.2761350190425614,5.061605383925166e-06,8.261306582201702e-11,378,6
15,2025-05-13,seasonal_persistence,B1,0.2761350190425614,5.061605383925166e-06,8.261306582201702e-11,378,6
15,2025-05-13,seasonal_persistence,B2,0.2761350190425614,5.061605383925166e-06,8.261306582201702e-11,378,6
15,2025-05-14,seasonal_persistence,B0,0.24998574570223678,4.828620697665914e-06,8.4497686140309e-11,390,6
15,2025-05-14,seasonal_persistence,B1,0.24998574570223678,4.828620697665914e-06,8.4497686140309e-11,390,6
15,2025-05-14,seasonal_persistence,B2,0.24998574570223678,4.828620697665914e-06,8.4497686140309e-11,390,6
15,2025-05-15,seasonal_persistence,B0,0.5242297994418493,5.479043119198847e-06,1.8540350382415004e-10,384,6
15,2025-05-15,seasonal_persistence,B1,0.5242297994418493,5.479043119198847e-06,1.8540350382415004e-10,384,6
