window,model,fit_phase,partition,column,count_low,count_high,N_fit_records
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:27,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:28,7,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:29,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:3,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:30,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:31,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:32,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:33,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:4,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:5,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:6,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:7,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:8,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,predicting,feature:9,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:0,3624,4464,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:1,0,1680,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:10,6723,7190,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:11,7030,6056,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:12,0,842,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:13,0,300,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:14,0,625,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:15,25,671,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:16,0,541,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:17,50,300,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:18,0,1625,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:19,0,1222,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:2,4146,6300,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:20,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:21,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:22,0,541,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:23,0,1222,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:24,0,1625,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:25,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:26,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:27,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:28,7508,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:29,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:3,0,2550,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:30,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:31,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:32,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:33,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:4,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:5,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:6,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:7,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:8,0,0,25
confirmation,mean__log_ridge_harq__B0,refit,training,feature:9,0,242,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:0,60,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:1,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:10,34,116,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:11,4,33,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:12,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:13,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:14,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:15,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:16,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:17,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:18,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:19,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:2,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:20,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:21,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:22,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:23,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:24,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:25,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:26,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:27,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:28,52,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:29,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:3,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:30,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:31,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:32,87,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:33,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:34,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:35,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:36,139,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:37,0,3,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:38,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:39,50,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:4,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:40,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:41,30,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:42,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:43,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:44,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:45,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:46,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:47,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:48,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:49,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:5,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:50,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:51,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:52,0,20,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:53,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:54,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:55,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:56,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:57,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:58,0,19,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:59,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:6,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:60,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:61,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:62,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:63,0,36,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:64,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:65,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:66,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:67,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:68,8,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:69,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:7,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:70,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:71,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:72,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:73,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:8,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,feature:9,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:29,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:30,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:31,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:32,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:33,357,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:34,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:35,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:36,357,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:37,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:38,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:39,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:40,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:41,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:42,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:43,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:44,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:45,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:46,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:47,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:48,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:49,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:50,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:51,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:52,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:53,1122,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:54,63,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:55,8,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:56,8,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:57,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:58,281,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:59,308,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:60,140,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:61,297,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:62,182,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:63,25,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:64,1501,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:65,190,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:66,1122,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,predicting,presence:67,16,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:0,3540,4410,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:1,0,1650,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:10,6655,7003,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:11,6949,5950,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:12,0,794,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:13,0,300,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:14,0,600,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:15,25,661,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:16,0,528,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:17,50,300,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:18,0,1625,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:19,0,1115,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:2,4050,6300,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:20,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:21,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:22,0,528,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:23,0,1115,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:24,0,1625,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:25,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:26,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:27,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:28,7416,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:29,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:3,0,2550,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:30,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:31,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:32,14430,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:33,8304,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:34,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:35,1957,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:36,16529,25,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:37,0,22,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:38,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:39,4857,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:4,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:40,357,13804,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:41,3253,25,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:42,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:43,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:44,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:45,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:46,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:47,28983,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:48,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:49,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:5,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:50,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:51,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:52,0,2164,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:53,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:54,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:55,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:56,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:57,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:58,0,3142,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:59,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:6,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:60,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:61,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:62,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:63,0,7725,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:64,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:65,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:66,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:67,0,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:68,10092,0,25
confirmation,mean__log_ridge_harq__B1,inner_fit,training,feature:69,0,0,25
