window,asset,session_date,horizon,available_origins,available_empty,available_nonempty,available_unknown,executed_N_origins,executed_N_empty_origins,executed_N_nonempty_origins,executed_N_unknown_origins
primary,TSLA,2025-11-10,30m,65,0,65,0,63,0,63,0
primary,AAPL,2025-11-11,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-11,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-11,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-11,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-11,5m,65,0,65,0,65,0,65,0
primary,META,2025-11-11,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-11,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-11,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-11,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-11,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-11,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-11,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-12,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-12,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-12,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-12,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-12,5m,65,0,65,0,65,0,65,0
primary,META,2025-11-12,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-12,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-12,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-12,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-12,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-12,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-12,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-13,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-13,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-13,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-13,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-13,5m,65,0,65,0,65,0,65,0
primary,META,2025-11-13,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-13,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-13,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-13,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-13,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-13,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-13,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-14,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-14,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-14,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-14,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-14,5m,65,0,65,0,59,0,59,0
primary,META,2025-11-14,30m,65,0,65,0,59,0,59,0
primary,MSFT,2025-11-14,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-14,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-14,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-14,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-14,5m,65,0,65,0,53,0,53,0
primary,TSLA,2025-11-14,30m,65,0,65,0,53,0,53,0
primary,AAPL,2025-11-17,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-17,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-17,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-17,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-17,5m,65,0,65,0,59,0,59,0
primary,META,2025-11-17,30m,65,0,65,0,59,0,59,0
primary,MSFT,2025-11-17,5m,65,0,65,0,53,0,53,0
primary,MSFT,2025-11-17,30m,65,0,65,0,53,0,53,0
primary,NVDA,2025-11-17,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-17,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-17,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-17,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-18,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-18,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-18,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-18,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-18,5m,65,0,65,0,65,0,65,0
primary,META,2025-11-18,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-18,5m,65,0,65,0,53,0,53,0
primary,MSFT,2025-11-18,30m,65,0,65,0,53,0,53,0
primary,NVDA,2025-11-18,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-18,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-18,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-18,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-19,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-19,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-19,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-19,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-19,5m,65,0,65,0,65,0,65,0
primary,META,2025-11-19,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-19,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-19,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-19,5m,65,0,65,0,58,0,58,0
primary,NVDA,2025-11-19,30m,65,0,65,0,58,0,58,0
primary,TSLA,2025-11-19,5m,65,0,65,0,53,0,53,0
primary,TSLA,2025-11-19,30m,65,0,65,0,53,0,53,0
primary,AAPL,2025-11-20,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-20,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-20,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-20,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-20,5m,65,0,65,0,59,0,59,0
primary,META,2025-11-20,30m,65,0,65,0,59,0,59,0
primary,MSFT,2025-11-20,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-20,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-20,5m,65,0,65,0,59,0,59,0
primary,NVDA,2025-11-20,30m,65,0,65,0,59,0,59,0
primary,TSLA,2025-11-20,5m,65,0,65,0,53,0,53,0
primary,TSLA,2025-11-20,30m,65,0,65,0,53,0,53,0
primary,AAPL,2025-11-21,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-21,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-21,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-21,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-21,5m,65,0,65,0,65,0,65,0
primary,META,2025-11-21,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-21,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-21,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-21,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-21,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-21,5m,65,0,65,0,63,0,63,0
primary,TSLA,2025-11-21,30m,65,0,65,0,63,0,63,0
primary,AAPL,2025-11-24,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-24,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-24,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-24,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-24,5m,65,0,65,0,59,0,59,0
primary,META,2025-11-24,30m,65,0,65,0,59,0,59,0
primary,MSFT,2025-11-24,5m,65,0,65,0,59,0,59,0
primary,MSFT,2025-11-24,30m,65,0,65,0,59,0,59,0
primary,NVDA,2025-11-24,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-24,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-24,5m,65,0,65,0,45,0,45,0
primary,TSLA,2025-11-24,30m,65,0,65,0,45,0,45,0
primary,AAPL,2025-11-25,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-25,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-25,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-25,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-25,5m,65,0,65,0,59,0,59,0
primary,META,2025-11-25,30m,65,0,65,0,59,0,59,0
primary,MSFT,2025-11-25,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-25,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-25,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-25,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-25,5m,65,0,65,0,53,0,53,0
primary,TSLA,2025-11-25,30m,65,0,65,0,53,0,53,0
primary,AAPL,2025-11-26,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-26,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-26,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-11-26,30m,65,0,65,0,65,0,65,0
primary,META,2025-11-26,5m,65,0,65,0,65,0,65,0
primary,META,2025-11-26,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-26,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-11-26,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-26,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-11-26,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-26,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-11-26,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-11-28,5m,29,0,29,0,29,0,29,0
primary,AAPL,2025-11-28,30m,29,0,29,0,29,0,29,0
primary,AMZN,2025-11-28,5m,29,0,29,0,29,0,29,0
primary,AMZN,2025-11-28,30m,29,0,29,0,29,0,29,0
primary,META,2025-11-28,5m,29,0,29,0,29,0,29,0
primary,META,2025-11-28,30m,29,0,29,0,29,0,29,0
primary,MSFT,2025-11-28,5m,29,0,29,0,29,0,29,0
primary,MSFT,2025-11-28,30m,29,0,29,0,29,0,29,0
primary,NVDA,2025-11-28,5m,29,0,29,0,29,0,29,0
primary,NVDA,2025-11-28,30m,29,0,29,0,29,0,29,0
primary,TSLA,2025-11-28,5m,29,0,29,0,29,0,29,0
primary,TSLA,2025-11-28,30m,29,0,29,0,29,0,29,0
primary,AAPL,2025-12-01,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-01,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-01,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-01,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-01,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-01,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-01,5m,65,0,65,0,59,0,59,0
primary,MSFT,2025-12-01,30m,65,0,65,0,59,0,59,0
primary,NVDA,2025-12-01,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-01,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-01,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-01,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-02,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-02,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-02,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-02,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-02,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-02,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-02,5m,65,0,65,0,64,0,64,0
primary,MSFT,2025-12-02,30m,65,0,65,0,64,0,64,0
primary,NVDA,2025-12-02,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-02,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-02,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-02,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-03,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-03,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-03,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-03,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-03,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-03,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-03,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-03,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-03,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-03,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-03,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-03,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-04,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-04,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-04,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-04,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-04,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-04,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-04,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-04,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-04,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-04,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-04,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-04,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-05,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-05,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-05,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-05,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-05,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-05,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-05,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-05,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-05,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-05,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-05,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-05,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-08,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-08,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-08,5m,65,0,65,0,59,0,59,0
primary,AMZN,2025-12-08,30m,65,0,65,0,59,0,59,0
primary,META,2025-12-08,5m,65,0,65,0,53,0,53,0
primary,META,2025-12-08,30m,65,0,65,0,53,0,53,0
primary,MSFT,2025-12-08,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-08,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-08,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-08,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-08,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-08,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-09,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-09,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-09,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-09,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-09,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-09,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-09,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-09,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-09,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-09,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-09,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-09,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-10,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-10,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-10,5m,65,0,65,0,59,0,59,0
primary,AMZN,2025-12-10,30m,65,0,65,0,59,0,59,0
primary,META,2025-12-10,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-10,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-10,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-10,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-10,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-10,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-10,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-10,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-11,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-11,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-11,5m,65,0,65,0,48,0,48,0
primary,AMZN,2025-12-11,30m,65,0,65,0,48,0,48,0
primary,META,2025-12-11,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-11,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-11,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-11,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-11,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-11,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-11,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-11,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-12,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-12,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-12,5m,65,0,65,0,59,0,59,0
primary,AMZN,2025-12-12,30m,65,0,65,0,59,0,59,0
primary,META,2025-12-12,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-12,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-12,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-12,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-12,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-12,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-12,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-12,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-15,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-15,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-15,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-15,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-15,5m,65,0,65,0,59,0,59,0
primary,META,2025-12-15,30m,65,0,65,0,59,0,59,0
primary,MSFT,2025-12-15,5m,65,0,65,0,62,0,62,0
primary,MSFT,2025-12-15,30m,65,0,65,0,62,0,62,0
primary,NVDA,2025-12-15,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-15,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-15,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-15,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-16,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-16,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-16,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-16,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-16,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-16,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-16,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-16,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-16,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-16,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-16,5m,65,0,65,0,59,0,59,0
primary,TSLA,2025-12-16,30m,65,0,65,0,59,0,59,0
primary,AAPL,2025-12-17,5m,65,0,65,0,59,0,59,0
primary,AAPL,2025-12-17,30m,65,0,65,0,59,0,59,0
primary,AMZN,2025-12-17,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-17,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-17,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-17,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-17,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-17,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-17,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-17,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-17,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-17,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-18,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-18,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-18,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-18,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-18,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-18,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-18,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-18,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-18,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-18,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-18,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-18,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-19,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-19,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-19,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-19,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-19,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-19,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-19,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-19,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-19,5m,65,0,65,0,53,0,53,0
primary,NVDA,2025-12-19,30m,65,0,65,0,53,0,53,0
primary,TSLA,2025-12-19,5m,65,0,65,0,51,0,51,0
primary,TSLA,2025-12-19,30m,65,0,65,0,51,0,51,0
primary,AAPL,2025-12-22,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-22,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-22,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-22,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-22,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-22,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-22,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-22,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-22,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-22,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-22,5m,65,0,65,0,56,0,56,0
primary,TSLA,2025-12-22,30m,65,0,65,0,56,0,56,0
primary,AAPL,2025-12-23,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-23,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-23,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-23,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-23,5m,65,0,65,0,59,0,59,0
primary,META,2025-12-23,30m,65,0,65,0,59,0,59,0
primary,MSFT,2025-12-23,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-23,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-23,5m,65,0,65,0,59,0,59,0
primary,NVDA,2025-12-23,30m,65,0,65,0,59,0,59,0
primary,TSLA,2025-12-23,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-23,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-24,5m,29,0,29,0,29,0,29,0
primary,AAPL,2025-12-24,30m,29,0,29,0,29,0,29,0
primary,AMZN,2025-12-24,5m,29,0,29,0,29,0,29,0
primary,AMZN,2025-12-24,30m,29,0,29,0,29,0,29,0
primary,META,2025-12-24,5m,29,0,29,0,29,0,29,0
primary,META,2025-12-24,30m,29,0,29,0,29,0,29,0
primary,MSFT,2025-12-24,5m,29,0,29,0,29,0,29,0
primary,MSFT,2025-12-24,30m,29,0,29,0,29,0,29,0
primary,NVDA,2025-12-24,5m,29,0,29,0,29,0,29,0
primary,NVDA,2025-12-24,30m,29,0,29,0,29,0,29,0
primary,TSLA,2025-12-24,5m,29,0,29,0,29,0,29,0
primary,TSLA,2025-12-24,30m,29,0,29,0,29,0,29,0
primary,AAPL,2025-12-26,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-26,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-26,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-26,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-26,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-26,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-26,5m,65,0,65,0,59,0,59,0
primary,MSFT,2025-12-26,30m,65,0,65,0,59,0,59,0
primary,NVDA,2025-12-26,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-26,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-26,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-26,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-29,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-29,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-29,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-29,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-29,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-29,30m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-29,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-29,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-29,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-29,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-29,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-29,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-30,5m,65,0,65,0,59,0,59,0
primary,AAPL,2025-12-30,30m,65,0,65,0,59,0,59,0
primary,AMZN,2025-12-30,5m,65,0,65,0,60,0,60,0
primary,AMZN,2025-12-30,30m,65,0,65,0,60,0,60,0
primary,META,2025-12-30,5m,65,0,65,0,60,0,60,0
primary,META,2025-12-30,30m,65,0,65,0,60,0,60,0
primary,MSFT,2025-12-30,5m,65,0,65,0,65,0,65,0
primary,MSFT,2025-12-30,30m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-30,5m,65,0,65,0,65,0,65,0
primary,NVDA,2025-12-30,30m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-30,5m,65,0,65,0,65,0,65,0
primary,TSLA,2025-12-30,30m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-31,5m,65,0,65,0,65,0,65,0
primary,AAPL,2025-12-31,30m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-31,5m,65,0,65,0,65,0,65,0
primary,AMZN,2025-12-31,30m,65,0,65,0,65,0,65,0
primary,META,2025-12-31,5m,65,0,65,0,65,0,65,0
primary,META,2025-12-31,30m,65,0,65,0,65,0,65,0
