asset,session_date,origins,used_all_fallback,missing_bar_grid,duplicates__raw_rows,duplicates__conflicting_ids_audit_only,duplicates__later_distinct_versions_ignored,duplicates__first_available_tie_conflicts_audit_only,duplicates__unorderable_clock_rows,duplicates__exact_duplicate_rows_removed,duplicates__selected_rows,legacy_duplicates__raw_rows,legacy_duplicates__conflicting_ids_audit_only,legacy_duplicates__later_distinct_versions_ignored,legacy_duplicates__first_available_tie_conflicts_audit_only,legacy_duplicates__unorderable_clock_rows,legacy_duplicates__exact_duplicate_rows_removed,legacy_duplicates__selected_rows,iv__raw_asset_rows,iv__iv_null_rows,iv__iv_nonfinite_nonnull_rows,iv__iv_below_003_rows,iv__iv_above_3_rows,iv__iv_rejected_total_rows,iv__iv_rejected_percent,iv__old_iv_eligible_rows,iv__new_iv_eligible_rows,iv__newly_rejected_within_old_iv_range,legacy__base_valid_rows,legacy__calendar_valid_rows,legacy__created_before_executed_rows,legacy__numeric_valid_rows,legacy__nonfinite_multivol_rows,legacy__ambiguous_side_rows,legacy__signed_rows,iv_only__base_valid_rows,iv_only__calendar_valid_rows,iv_only__created_before_executed_rows,iv_only__numeric_valid_rows,iv_only__nonfinite_multivol_rows,iv_only__ambiguous_side_rows,iv_only__signed_rows,production__base_valid_rows,production__calendar_valid_rows,production__created_before_executed_rows,production__numeric_valid_rows,production__nonfinite_multivol_rows,production__ambiguous_side_rows,production__signed_rows,target_mask__missing_bar_keys,target_mask__quality_excluded_keys,target_mask__unobserved_target_bar_keys
TSLA,2025-04-23,65,false,false,676056,0,0,0,0,0,676056,676056,0,0,0,0,0,676056,676056,0,0,0,1771,1771,0.2619605476469405,676024,674285,1739,668543,637820,0,637820,0,0,532099,667692,636972,0,636972,0,0,531309,667692,636972,0,636972,0,0,531309,0,0,0
TSLA,2025-04-24,65,false,false,412665,0,0,0,0,0,412665,412665,0,0,0,0,0,412665,412665,0,0,0,931,931,0.22560672700616724,412568,411734,834,409168,392704,0,392704,0,0,331675,408616,392152,0,392152,0,0,331190,408616,392152,0,392152,0,0,331190,0,0,0
TSLA,2025-04-25,65,false,false,1073565,0,0,0,0,0,1073565,1073565,0,0,0,0,0,1073565,1073565,9,0,5,779,793,0.07386604444071854,1073502,1072772,730,1060631,1012852,0,1012852,0,0,845825,1060223,1012445,0,1012445,0,0,845461,1060223,1012445,0,1012445,0,0,845461,0,0,0
TSLA,2025-04-28,65,false,false,597674,0,0,0,0,0,597674,597674,0,0,0,0,0,597674,597674,0,0,0,242,242,0.04049030073250635,597625,597432,193,593546,565943,0,565943,0,0,480207,593425,565822,0,565822,0,0,480096,593425,565822,0,565822,0,0,480096,0,0,0
TSLA,2025-04-29,65,false,false,425500,0,0,0,0,0,425500,425500,0,0,0,0,0,425500,425500,0,0,0,222,222,0.05217391304347826,425466,425278,188,421213,404718,0,404718,0,0,343795,421144,404649,0,404649,0,0,343731,421144,404649,0,404649,0,0,343731,0,0,0
TSLA,2025-04-30,65,false,false,481903,0,0,0,0,0,481903,481903,0,0,0,0,0,481903,481903,0,0,0,499,499,0.1035478094139277,481817,481404,413,477800,456044,0,456044,0,0,388134,477482,455766,0,455766,0,0,387965,477482,455766,0,455766,0,0,387965,0,0,0
TSLA,2025-05-01,65,false,false,462873,0,0,0,0,0,462873,462873,0,0,0,0,0,462873,462873,0,0,0,844,844,0.1823394321984648,462799,462029,770,458794,442896,0,442896,0,0,377817,458300,442405,0,442405,0,0,377388,458300,442405,0,442405,0,0,377388,0,0,0
TSLA,2025-05-02,65,false,false,727711,0,0,0,0,0,727711,727711,0,0,0,0,0,727711,727711,21,0,13,361,395,0.05427978964176713,727646,727316,330,716654,693835,0,693835,0,0,592473,716499,693680,0,693680,0,0,592361,716499,693680,0,693680,0,0,592361,0,0,0
TSLA,2025-05-05,65,false,false,385168,0,0,0,0,0,385168,385168,0,0,0,0,0,385168,385168,0,0,0,98,98,0.025443442861296888,385148,385070,78,382121,363923,0,363923,0,0,307617,382071,363873,0,363873,0,0,307590,382071,363873,0,363873,0,0,307590,0,0,0
TSLA,2025-05-06,65,false,false,285940,0,0,0,0,0,285940,285940,0,0,0,0,0,285940,285940,0,0,0,75,75,0.02622927886969294,285908,285865,43,283303,270295,0,270295,0,0,228252,283272,270264,0,270264,0,0,228240,283272,270264,0,270264,0,0,228240,0,0,0
TSLA,2025-05-07,65,false,false,276343,0,0,0,0,0,276343,276343,0,0,0,0,0,276343,276343,0,0,0,104,104,0.037634389146821164,276313,276239,74,274009,262426,0,262426,0,0,222175,273948,262377,0,262377,0,0,222159,273948,262377,0,262377,0,0,222159,0,0,0
TSLA,2025-05-08,65,false,false,516488,0,0,0,0,0,516488,516488,0,0,0,0,0,516488,516488,0,0,0,294,294,0.05692291011601431,516382,516194,188,511651,487935,0,487935,0,0,412634,511555,487843,0,487843,0,0,412592,511555,487843,0,487843,0,0,412592,0,0,0
TSLA,2025-05-09,65,false,false,980010,0,0,0,0,0,980010,980010,0,0,0,0,0,980010,980010,47,0,25,216,288,0.029387455230048674,979927,979722,205,967995,929758,0,929758,0,0,784767,967869,929632,0,929632,0,0,784662,967869,929632,0,929632,0,0,784662,0,0,0
TSLA,2025-05-12,65,false,false,492028,0,0,0,0,0,492028,492028,0,0,0,0,0,492028,492028,0,0,0,281,281,0.057110570943117056,491916,491747,169,487613,446946,0,446946,0,0,358261,487491,446831,0,446831,0,0,358211,487491,446831,0,446831,0,0,358211,0,0,0
TSLA,2025-05-13,65,false,false,645801,0,0,0,0,0,645801,645801,0,0,0,0,0,645801,645801,0,0,0,260,260,0.04026008011755943,645714,645541,173,640526,597193,0,597193,0,0,489354,640417,597091,0,597091,0,0,489306,640417,597091,0,597091,0,0,489306,0,0,0
TSLA,2025-05-14,65,false,false,650232,0,0,0,0,0,650232,650232,0,0,0,0,0,650232,650232,0,0,0,345,345,0.05305798545749825,650173,649887,286,643969,593809,0,593809,0,0,485891,643837,593680,0,593680,0,0,485810,643837,593680,0,593680,0,0,485810,0,0,0
TSLA,2025-05-15,65,false,false,500289,0,0,0,0,0,500289,500289,0,0,0,0,0,500289,500289,0,0,0,592,592,0.1183316043326957,500169,499697,472,495011,460946,0,460946,0,0,386438,494737,460692,0,460692,0,0,386299,494737,460692,0,460692,0,0,386299,0,0,0
TSLA,2025-05-16,65,false,false,624214,0,0,0,0,0,624214,624214,0,0,0,0,0,624214,624214,25,0,58,661,744,0.11918989320970053,624106,623470,636,613628,583155,0,583155,0,0,484629,613315,582859,0,582859,0,0,484366,613315,582859,0,582859,0,0,484366,0,0,0
TSLA,2025-05-19,65,false,false,339344,0,0,0,0,0,339344,339344,0,0,0,0,0,339344,339344,0,0,0,151,151,0.044497618935357634,339312,339193,119,335868,317024,0,317024,0,0,261029,335841,317003,0,317003,0,0,261014,335841,317003,0,317003,0,0,261014,0,0,0
TSLA,2025-05-20,65,false,false,574697,0,0,0,0,0,574697,574697,0,0,0,0,0,574697,574697,0,0,0,114,114,0.019836539950617457,574674,574583,91,569474,544822,0,544822,0,0,459102,569436,544799,0,544799,0,0,459080,569436,544799,0,544799,0,0,459080,0,0,0
TSLA,2025-05-21,65,false,false,425054,0,0,0,0,0,425054,425054,0,0,0,0,0,425054,425054,0,0,0,179,179,0.04211229631999699,425033,424875,158,420588,399226,0,399226,0,0,332555,420516,399186,0,399186,0,0,332538,420516,399186,0,399186,0,0,332538,0,0,0
TSLA,2025-05-22,65,false,false,419933,0,0,0,0,0,419933,419933,0,0,0,0,0,419933,419933,0,0,0,259,259,0.06167650553778817,419862,419674,188,415828,398967,0,398967,0,0,328452,415741,398882,0,398882,0,0,328418,415741,398882,0,398882,0,0,328418,0,0,0
TSLA,2025-05-23,65,false,false,466264,0,0,0,0,0,466264,466264,0,0,0,0,0,466264,466264,16,0,1891,150,2057,0.44116637784602714,466194,464207,1987,457528,442392,0,442392,0,0,363850,455620,440485,0,440485,0,0,362172,455620,440485,0,440485,0,0,362172,0,0,0
TSLA,2025-05-27,65,false,false,552704,0,0,0,0,0,552704,552704,0,0,0,0,0,552704,552704,0,0,0,152,152,0.02750115794349236,552679,552552,127,547445,513922,0,513922,0,0,416812,547369,513849,0,513849,0,0,416771,547369,513849,0,513849,0,0,416771,0,0,0
TSLA,2025-05-28,65,false,false,339372,0,0,0,0,0,339372,339372,0,0,0,0,0,339372,339372,0,0,0,131,131,0.03860070954586707,339353,339241,112,334722,314658,0,314658,0,0,259041,334653,314601,0,314601,0,0,259014,334653,314601,0,314601,0,0,259014,0,0,0
TSLA,2025-05-29,65,false,false,391397,0,0,0,0,0,391397,391397,0,0,0,0,0,391397,391397,0,0,0,363,363,0.0927447067810944,391336,391034,302,387001,369952,0,369952,0,0,304345,386794,369750,0,369750,0,0,304239,386794,369750,0,369750,0,0,304239,0,0,0
TSLA,2025-05-30,65,false,false,650177,0,0,0,0,0,650177,650177,0,0,0,0,0,650177,650177,113,0,24,273,410,0.06305975142153598,650002,649767,235,640168,618335,0,618335,0,0,510304,640006,618182,0,618182,0,0,510190,640006,618182,0,618182,0,0,510190,0,0,0
TSLA,2025-06-02,65,false,false,372989,0,0,0,0,0,372989,372989,0,0,0,0,0,372989,372989,0,0,0,84,84,0.022520771390040994,372950,372905,45,368673,347609,0,347609,0,0,282583,368650,347590,0,347590,0,0,282576,368650,347590,0,347590,0,0,282576,0,0,0
TSLA,2025-06-03,65,false,false,421060,0,0,0,0,0,421060,421060,0,0,0,0,0,421060,421060,0,0,0,90,90,0.021374625944045978,421010,420970,40,416212,398091,0,398091,0,0,331682,416182,398066,0,398066,0,0,331670,416182,398066,0,398066,0,0,331670,0,0,0
TSLA,2025-06-04,65,false,false,456259,0,0,0,0,0,456259,456259,0,0,0,0,0,456259,456259,0,0,0,131,131,0.028711762398111598,456206,456128,78,450705,427038,0,427038,0,0,349791,450646,426982,0,426982,0,0,349757,450646,426982,0,426982,0,0,349757,0,0,0
TSLA,2025-06-05,65,false,false,1437120,0,0,0,0,0,1437120,1437120,0,0,0,0,0,1437120,1437120,3,0,0,12332,12335,0.8583138499220664,1436074,1424785,11289,1417522,1324230,0,1324230,0,0,1098151,1406791,1313516,0,1313516,0,0,1088675,1406791,1313516,0,1313516,0,0,1088675,0,0,0
TSLA,2025-06-06,65,false,false,979081,0,0,0,0,0,979081,979081,0,0,0,0,0,979081,979081,36,0,0,958,994,0.1015237758673695,978714,978087,627,963068,922839,0,922839,0,0,777623,962739,922518,0,922518,0,0,777372,962739,922518,0,922518,0,0,777372,0,0,0
TSLA,2025-06-09,65,false,false,539533,0,0,0,0,0,539533,539533,0,0,0,0,0,539533,539533,0,0,0,641,641,0.11880644928113758,539502,538892,610,534147,502240,0,502240,0,0,410831,533994,502090,0,502090,0,0,410692,533994,502090,0,502090,0,0,410692,0,0,0
TSLA,2025-06-10,65,false,false,633375,0,0,0,0,0,633375,633375,0,0,0,0,0,633375,633375,0,0,0,256,256,0.04041839352674166,633366,633119,247,627489,594867,0,594867,0,0,482195,627415,594809,0,594809,0,0,482163,627415,594809,0,594809,0,0,482163,0,0,0
TSLA,2025-06-11,65,false,false,534614,0,0,0,0,0,534614,534614,0,0,0,0,0,534614,534614,2,0,0,297,299,0.05592820240397745,534567,534315,252,528786,503721,0,503721,0,0,415192,528707,503662,0,503662,0,0,415145,528707,503662,0,503662,0,0,415145,0,0,0
TSLA,2025-06-12,65,false,false,519239,0,0,0,0,0,519239,519239,0,0,0,0,0,519239,519239,0,0,0,615,615,0.11844256691042082,519134,518624,510,513498,491737,0,491737,0,0,416604,513216,491459,0,491459,0,0,416397,513216,491459,0,491459,0,0,416397,0,0,0
TSLA,2025-06-13,65,false,false,821406,0,0,0,0,0,821406,821406,0,0,0,0,0,821406,821406,58,0,163,441,662,0.0805935189175633,821288,820744,544,808560,785053,0,785053,0,0,668733,808260,784777,0,784777,0,0,668484,808260,784777,0,784777,0,0,668484,0,0,0
TSLA,2025-06-16,65,false,false,305037,0,0,0,0,0,305037,305037,0,0,0,0,0,305037,305037,0,0,0,108,108,0.035405540967161364,305000,304929,71,301810,286584,0,286584,0,0,238846,301781,286556,0,286556,0,0,238827,301781,286556,0,286556,0,0,238827,0,0,0
TSLA,2025-06-17,65,false,false,408427,0,0,0,0,0,408427,408427,0,0,0,0,0,408427,408427,0,0,0,120,120,0.029381015456862548,408390,408307,83,404713,385928,0,385928,0,0,323622,404648,385883,0,385883,0,0,323605,404648,385883,0,385883,0,0,323605,0,0,0
TSLA,2025-06-18,65,false,false,445234,0,0,0,0,0,445234,445234,0,0,0,0,0,445234,445234,0,0,0,284,284,0.0637866829577256,445152,444950,202,440982,424237,0,424237,0,0,359724,440845,424142,0,424142,0,0,359655,440845,424142,0,424142,0,0,359655,0,0,0
TSLA,2025-06-20,65,false,false,605466,0,0,0,0,0,605466,605466,0,0,0,0,0,605466,605466,32,0,46,937,1015,0.16763947108508157,605287,604451,836,595036,574612,0,574612,0,0,486102,594796,574393,0,574393,0,0,485909,594796,574393,0,574393,0,0,485909,0,0,0
TSLA,2025-06-23,65,false,false,779379,0,0,0,0,0,779379,779379,0,0,0,0,0,779379,779379,0,0,0,327,327,0.041956480736586435,779348,779052,296,767718,730184,0,730184,0,0,600742,767605,730085,0,730085,0,0,600655,767605,730085,0,730085,0,0,600655,0,0,0
TSLA,2025-06-24,65,false,false,446430,0,0,0,0,0,446430,446430,0,0,0,0,0,446430,446430,0,0,0,160,160,0.035839885312367,446399,446270,129,442584,423513,0,423513,0,0,353570,442491,423445,0,423445,0,0,353511,442491,423445,0,423445,0,0,353511,0,0,0
TSLA,2025-06-25,65,false,false,623006,0,0,0,0,0,623006,623006,0,0,0,0,0,623006,623006,0,0,0,290,290,0.04654850836107517,622930,622716,214,617547,590484,0,590484,0,0,495186,617395,590351,0,590351,0,0,495149,617395,590351,0,590351,0,0,495149,0,0,0
TSLA,2025-06-26,65,false,false,407404,0,0,0,0,0,407404,407404,0,0,0,0,0,407404,407404,2,0,0,634,636,0.15611039655968031,407125,406768,357,402856,387065,0,387065,0,0,328193,402643,386854,0,386854,0,0,328140,402643,386854,0,386854,0,0,328140,0,0,0
TSLA,2025-06-27,65,false,false,581642,0,0,0,0,0,581642,581642,0,0,0,0,0,581642,581642,123,0,20104,93,20320,3.493557892999474,581503,561322,20181,572253,555881,0,555881,0,0,464928,552370,535998,0,535998,0,0,446996,552370,535998,0,535998,0,0,446996,0,0,0
TSLA,2025-06-30,65,false,false,296865,0,0,0,0,0,296865,296865,0,0,0,0,0,296865,296865,0,0,0,105,105,0.03536961245010358,296837,296760,77,294416,278265,0,278265,0,0,222104,294358,278207,0,278207,0,0,222071,294358,278207,0,278207,0,0,222071,0,0,0
TSLA,2025-07-01,65,false,false,612842,0,0,0,0,0,612842,612842,0,0,0,0,0,612842,612842,3,0,0,416,419,0.0683699876966657,612746,612423,323,606352,569130,0,569130,0,0,457565,606094,568873,0,568873,0,0,457383,606094,568873,0,568873,0,0,457383,0,0,0
TSLA,2025-07-02,65,false,false,554051,0,0,0,0,0,554051,554051,0,0,0,0,0,554051,554051,2,0,0,504,506,0.0913273326823704,553942,553545,397,547983,526921,0,526921,0,0,437492,547724,526665,0,526665,0,0,437319,547724,526665,0,526665,0,0,437319,0,0,0
TSLA,2025-07-03,29,false,false,346714,0,0,0,0,0,346714,346714,0,0,0,0,0,346714,346714,21,0,51034,159,51214,14.771252386693355,345717,295500,50217,339211,329189,0,329189,0,0,272421,289568,279551,0,279551,0,0,228770,289568,279551,0,279551,0,0,228770,0,0,0
TSLA,2025-07-07,65,false,false,520828,0,0,0,0,0,520828,520828,0,0,0,0,0,520828,520828,2,0,0,291,293,0.05625657606733893,520748,520535,213,515111,473145,0,473145,0,0,381088,514963,472997,0,472997,0,0,380978,514963,472997,0,472997,0,0,380978,0,0,0
TSLA,2025-07-08,65,false,false,438704,0,0,0,0,0,438704,438704,0,0,0,0,0,438704,438704,0,0,0,36,36,0.008205988548087092,438687,438668,19,435012,414786,0,414786,0,0,347476,434994,414772,0,414772,0,0,347469,434994,414772,0,414772,0,0,347469,0,0,0
TSLA,2025-07-09,65,false,false,306099,0,0,0,0,0,306099,306099,0,0,0,0,0,306099,306099,0,0,0,92,92,0.030055635595019912,306078,306007,71,303223,281783,0,281783,0,0,232031,303177,281747,0,281747,0,0,232005,303177,281747,0,281747,0,0,232005,0,0,0
TSLA,2025-07-10,65,false,false,536513,0,0,0,0,0,536513,536513,0,0,0,0,0,536513,536513,1,0,0,200,201,0.037464143459711136,536492,536312,180,531266,508852,0,508852,0,0,425668,531198,508801,0,508801,0,0,425632,531198,508801,0,508801,0,0,425632,0,0,0
TSLA,2025-07-11,65,false,false,482278,0,0,0,0,0,482278,482278,0,0,0,0,0,482278,482278,39,0,41450,153,41642,8.634439057970715,482230,440636,41594,474374,460043,0,460043,0,0,378680,433289,418981,0,418981,0,0,342419,433289,418981,0,418981,0,0,342419,0,0,0
TSLA,2025-07-14,65,false,false,304792,0,0,0,0,0,304792,304792,0,0,0,0,0,304792,304792,0,0,0,944,944,0.30971941520774826,304696,303848,848,301519,281439,0,281439,0,0,230424,301184,281157,0,281157,0,0,230207,301184,281157,0,281157,0,0,230207,0,0,0
TSLA,2025-07-15,65,false,false,288832,0,0,0,0,0,288832,288832,0,0,0,0,0,288832,288832,0,0,0,326,326,0.11286838023487702,288691,288506,185,286289,271024,0,271024,0,0,223691,286197,270962,0,270962,0,0,223653,286197,270962,0,270962,0,0,223653,0,0,0
TSLA,2025-07-16,65,false,false,417607,0,0,0,0,0,417607,417607,0,0,0,0,0,417607,417607,0,0,0,238,238,0.05699138184944218,417511,417369,142,414201,393649,0,393649,0,0,326758,414093,393549,0,393549,0,0,326684,414093,393549,0,393549,0,0,326684,0,0,0
TSLA,2025-07-17,65,false,false,340098,0,0,0,0,0,340098,340098,0,0,0,0,0,340098,340098,0,0,0,227,227,0.06674546748290199,340060,339871,189,336510,323671,0,323671,0,0,268289,336442,323603,0,323603,0,0,268254,336442,323603,0,323603,0,0,268254,0,0,0
TSLA,2025-07-18,65,false,false,567361,0,0,0,0,0,567361,567361,0,0,0,0,0,567361,567361,23,0,50328,117,50468,8.895218388292463,567320,516893,50427,557788,537252,0,537252,0,0,444455,507950,487419,0,487419,0,0,399039,507950,487419,0,487419,0,0,399039,0,0,0
TSLA,2025-07-21,65,false,false,240227,0,0,0,0,0,240227,240227,0,0,0,0,0,240227,240227,0,0,0,94,94,0.03912965653319569,240210,240133,77,238030,223887,0,223887,0,0,176619,237996,223857,0,223857,0,0,176599,237996,223857,0,223857,0,0,176599,0,0,0
TSLA,2025-07-22,65,false,false,244813,0,0,0,0,0,244813,244813,0,0,0,0,0,244813,244813,0,0,0,199,199,0.08128653298640187,244797,244614,183,242334,227741,0,227741,0,0,179842,242245,227666,0,227666,0,0,179774,242245,227666,0,227666,0,0,179774,0,0,0
TSLA,2025-07-23,65,false,false,299813,0,0,0,0,0,299813,299813,0,0,0,0,0,299813,299813,0,0,0,285,285,0.09505925360141154,299771,299528,243,297044,279067,0,279067,0,0,203161,296906,278930,0,278930,0,0,203046,296906,278930,0,278930,0,0,203046,0,0,0
TSLA,2025-07-24,65,false,false,704027,0,0,0,0,0,704027,704027,0,0,0,0,0,704027,704027,2,0,0,415,417,0.059230682914149596,703868,703610,258,693897,641876,0,641876,0,0,509968,693748,641749,0,641749,0,0,509892,693748,641749,0,641749,0,0,509892,0,0,0
TSLA,2025-07-25,65,false,false,938635,0,0,0,0,0,938635,938635,0,0,0,0,0,938635,938635,80,0,3676,140,3896,0.4150708209261321,938519,934739,3780,923679,895364,0,895364,0,0,743575,920002,891690,0,891690,0,0,740200,920002,891690,0,891690,0,0,740200,0,0,0
TSLA,2025-07-28,65,false,false,464901,0,0,0,0,0,464901,464901,0,0,0,0,0,464901,464901,0,0,0,165,165,0.0354914272070828,464852,464736,116,460888,439205,0,439205,0,0,358776,460804,439121,0,439121,0,0,358704,460804,439121,0,439121,0,0,358704,0,0,0
TSLA,2025-07-29,65,false,false,331190,0,0,0,0,0,331190,331190,0,0,0,0,0,331190,331190,0,0,0,53,53,0.016002898638243907,331166,331137,29,328695,315761,0,315761,0,0,263647,328667,315733,0,315733,0,0,263623,328667,315733,0,315733,0,0,263623,0,0,0
TSLA,2025-07-30,65,false,false,346254,0,0,0,0,0,346254,346254,0,0,0,0,0,346254,346254,0,0,0,179,179,0.05169615369064329,346203,346075,128,335592,323055,0,323055,0,0,275106,335472,322935,0,322935,0,0,275019,335472,322935,0,322935,0,0,275019,0,0,0
TSLA,2025-07-31,65,false,false,414708,0,0,0,0,0,414708,414708,0,0,0,0,0,414708,414708,0,0,0,130,130,0.03134735765888288,414687,414578,109,410634,390330,0,390330,0,0,320485,410594,390291,0,390291,0,0,320457,410594,390291,0,390291,0,0,320457,0,0,0
TSLA,2025-08-01,65,false,false,580012,0,0,0,0,0,580012,580012,0,0,0,0,0,580012,580012,13,0,173,68,254,0.04379219740281236,579992,579758,234,566982,544035,0,544035,0,0,452431,566756,543815,0,543815,0,0,452234,566756,543815,0,543815,0,0,452234,0,0,0
TSLA,2025-08-04,65,false,false,325578,0,0,0,0,0,325578,325578,0,0,0,0,0,325578,325578,1,0,0,73,74,0.022728808457573916,325567,325504,63,322582,307442,0,307442,0,0,253271,322523,307405,0,307405,0,0,253253,322523,307405,0,307405,0,0,253253,0,0,0
TSLA,2025-08-05,65,false,false,244633,0,0,0,0,0,244633,244633,0,0,0,0,0,244633,244633,0,0,0,38,38,0.015533472589552514,244628,244595,33,242452,231374,0,231374,0,0,192381,242425,231362,0,231362,0,0,192375,242425,231362,0,231362,0,0,192375,0,0,0
TSLA,2025-08-06,65,false,false,368474,0,0,0,0,0,368474,368474,0,0,0,0,0,368474,368474,0,0,0,66,66,0.01791171154545504,368471,368408,63,365488,349229,0,349229,0,0,286821,365456,349205,0,349205,0,0,286815,365456,349205,0,349205,0,0,286815,0,0,0
TSLA,2025-08-07,65,false,false,318504,0,0,0,0,0,318504,318504,0,0,0,0,0,318504,318504,0,0,0,81,81,0.025431391756461457,318483,318423,60,315753,301963,0,301963,0,0,248238,315711,301923,0,301923,0,0,248218,315711,301923,0,301923,0,0,248218,0,0,0
TSLA,2025-08-08,65,false,false,681255,0,0,0,0,0,681255,681255,0,0,0,0,0,681255,681255,29,0,24044,109,24182,3.549625323850834,681209,657073,24136,671175,644906,0,644906,0,0,531734,647377,621143,0,621143,0,0,510358,647377,621143,0,621143,0,0,510358,0,0,0
TSLA,2025-08-11,65,false,false,507783,0,0,0,0,0,507783,507783,0,0,0,0,0,507783,507783,2,0,0,301,303,0.05967115874300636,507641,507480,161,503119,467653,0,467653,0,0,373147,502978,467532,0,467532,0,0,373084,502978,467532,0,467532,0,0,373084,0,0,0
TSLA,2025-08-12,65,false,false,393013,0,0,0,0,0,393013,393013,0,0,0,0,0,393013,393013,0,0,0,247,247,0.06284779383888064,392964,392766,198,389593,369563,0,369563,0,0,305371,389482,369456,0,369456,0,0,305278,389482,369456,0,369456,0,0,305278,0,0,0
TSLA,2025-08-13,65,false,false,369983,0,0,0,0,0,369983,369983,0,0,0,0,0,369983,369983,0,0,0,340,340,0.09189611414578508,369935,369643,292,366208,348723,0,348723,0,0,287052,366111,348640,0,348640,0,0,286999,366111,348640,0,348640,0,0,286999,0,0,0
TSLA,2025-08-14,65,false,false,375518,0,0,0,0,0,375518,375518,0,0,0,0,0,375518,375518,1,0,0,247,248,0.06604210716929682,375467,375270,197,371236,353787,0,353787,0,0,287594,371111,353685,0,353685,0,0,287538,371111,353685,0,353685,0,0,287538,0,0,0
TSLA,2025-08-15,65,false,false,503683,0,0,0,0,0,503683,503683,0,0,0,0,0,503683,503683,33,0,51994,131,52158,10.355322693043044,503625,451525,52100,496009,477500,0,477500,0,0,393722,444430,425923,0,425923,0,0,347701,444430,425923,0,425923,0,0,347701,0,0,0
TSLA,2025-08-18,65,false,false,243495,0,0,0,0,0,243495,243495,0,0,0,0,0,243495,243495,0,0,0,75,75,0.03080145382862071,243476,243420,56,241470,228139,0,228139,0,0,185418,241423,228097,0,228097,0,0,185401,241423,228097,0,228097,0,0,185401,0,0,0
TSLA,2025-08-19,65,false,false,364814,0,0,0,0,0,364814,364814,0,0,0,0,0,364814,364814,0,0,0,85,85,0.02329954442537841,364783,364729,54,362189,344027,0,344027,0,0,284777,362143,343995,0,343995,0,0,284755,362143,343995,0,343995,0,0,284755,0,0,0
TSLA,2025-08-20,65,false,false,374707,0,0,0,0,0,374707,374707,0,0,0,0,0,374707,374707,0,0,0,100,100,0.02668751851446597,374667,374607,60,371238,344239,0,344239,0,0,276383,371185,344194,0,344194,0,0,276350,371185,344194,0,344194,0,0,276350,0,0,0
TSLA,2025-08-21,65,false,false,265095,0,0,0,0,0,265095,265095,0,0,0,0,0,265095,265095,0,0,0,185,185,0.06978630302344442,265024,264910,114,262738,250588,0,250588,0,0,202585,262698,250559,0,250559,0,0,202571,262698,250559,0,250559,0,0,202571,0,0,0
TSLA,2025-08-22,65,false,false,595476,0,0,0,0,0,595476,595476,0,0,0,0,0,595476,595476,7,0,4246,128,4381,0.7357139498485246,595439,591095,4344,588304,560261,0,560261,0,0,455566,584015,555983,0,555983,0,0,451735,584015,555983,0,555983,0,0,451735,0,0,0
TSLA,2025-08-25,65,false,false,443343,0,0,0,0,0,443343,443343,0,0,0,0,0,443343,443343,0,0,0,46,46,0.010375713612259582,443323,443297,26,440142,416547,0,416547,0,0,332827,440122,416535,0,416535,0,0,332818,440122,416535,0,416535,0,0,332818,0,0,0
TSLA,2025-08-26,65,false,false,311213,0,0,0,0,0,311213,311213,0,0,0,0,0,311213,311213,0,0,0,60,60,0.01927940028212189,311173,311153,20,308738,292594,0,292594,0,0,235821,308729,292587,0,292587,0,0,235820,308729,292587,0,292587,0,0,235820,0,0,0
TSLA,2025-08-27,65,false,false,337726,0,0,0,0,0,337726,337726,0,0,0,0,0,337726,337726,0,0,0,121,121,0.035827860454925,337683,337605,78,335090,316765,0,316765,0,0,255479,335043,316724,0,316724,0,0,255466,335043,316724,0,316724,0,0,255466,0,0,0
TSLA,2025-08-28,65,false,false,402336,0,0,0,0,0,402336,402336,0,0,0,0,0,402336,402336,0,0,0,246,246,0.06114292531615366,402199,402090,109,398484,382870,0,382870,0,0,308372,398410,382798,0,382798,0,0,308334,398410,382798,0,382798,0,0,308334,0,0,0
TSLA,2025-08-29,65,false,false,539352,0,0,0,0,0,539352,539352,0,0,0,0,0,539352,539352,22,0,48056,97,48175,8.93201471395304,539274,491177,48097,530743,510118,0,510118,0,0,415948,483213,462588,0,462588,0,0,373589,483213,462588,0,462588,0,0,373589,0,0,0
TSLA,2025-09-02,65,false,false,259364,0,0,0,0,0,259364,259364,0,0,0,0,0,259364,259364,0,0,0,78,78,0.030073564565629773,259321,259286,35,257060,242180,0,242180,0,0,191582,257028,242166,0,242166,0,0,191576,257028,242166,0,242166,0,0,191576,0,0,0
TSLA,2025-09-03,65,false,false,421210,0,0,0,0,0,421210,421210,0,0,0,0,0,421210,421210,0,0,0,90,90,0.021367014078488164,421139,421120,19,417950,397847,0,397847,0,0,323369,417937,397835,0,397835,0,0,323360,417937,397835,0,397835,0,0,323360,0,0,0
TSLA,2025-09-04,65,false,false,312200,0,0,0,0,0,312200,312200,0,0,0,0,0,312200,312200,0,0,0,213,213,0.06822549647661755,312131,311987,144,310270,295269,0,295269,0,0,239326,310168,295202,0,295202,0,0,239279,310168,295202,0,295202,0,0,239279,0,0,0
TSLA,2025-09-05,65,false,false,731791,0,0,0,0,0,731791,731791,0,0,0,0,0,731791,731791,111,0,5145,208,5464,0.7466612735056868,731609,726327,5282,724600,694810,0,694810,0,0,570481,719368,689614,0,689614,0,0,565754,719368,689614,0,689614,0,0,565754,0,0,0
